_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000WBWe2QAH,01144514,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,,Territorio - Problema asseverazione - [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] - 1.4.3 PagoPA,"Buongiorno, Ticket aperto per conto dell'asseveratore [FAKE_PERSON] che ha problemi tecnici sull'apertura dei ticket: Il processo di asseverazione del comune in oggetto presenta un esito dei controlli automatici KO perchè alcuni servizi sono stati attivati dopo la data di conclusione del progetto. Il cronoprogramma è scaduto. Il comune potrebbe non essere ancora a conoscenza di questo problema, mentre l'asseveratore ha in carico l'asseverazione da molti mesi. Come è possibile sbloccare questa situazione? Grazie per l'assistenza.","<p>Gentile Utente, grazie per averci contattato.</p><p>Da verifiche il cronoprogramma della candidatura non è ancora scaduto ma bensì ha ancora 31 giorni rimanenti ed è in stato &quot;freezato&quot;. Per sbloccare l&#39;utente sarebbe necessario esitare parzialmente il task in modo da permettere al sistema di aggiornare la data di conclusione del progetto. Una volta effettuata questa modifica automatica alla riapertura del progetto, si potrà procedere con la nuova asseverazione tecnica.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBWe2QAH/view
[Case],5007Q00000WBWoeQAH,01144509,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,,Allegato 5 possibile errore in invio,"Gent.mi, scrivo per conto dell'[FAKE_INDIRIZZO] ([FAKE_INDIRIZZO]) con riferimento alla misura 1.4.1. Per tale misura il dirigente scolastico mi comunica che la piattaforma gli inibisce il tasto di invio dell'Allegato 5, necessario alla richiesta del finanziamento ad asseverazione completata positivamente. La cosa curiosa è che nella pagina dell'ente su Salesforce io vedo su quella misura che invece un allegato 5 firmato in p7m è stato da noi recepito unitamente al CRE. Per contro, sempre su SF nei nostri rapporti di lavoro, la scuola in questione risulta ancora come inadempiente sul caricamento dell'Allegato 5. Chiedo cortese verifica. Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBWoeQAH/view
[Case],5007Q00000WBXJmQAP,01144512,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,MODIFICA STATO DELLA MIGRAZIONE DOMANDA 1.4.3,"MODIFICA STATO DELLA MIGRAZIONEDOMANDA 1.4.3 PER 6 SERVIZI, TALI [FAKE_INDIRIZZO] IN DOMAMDA PASSANO DA ATTIVITA' AVVIATA DOPO IL 31 MARZO 2021 CON PROPRIE RISORSE AD ATTIVITA' DA AVVIARE","<p>[FAKE_PERSON], grazie per averci contattato. Ti invitiamo ad accedere alla sezione &quot;I tuoi progetti&quot;, cliccare sul progetto di tuo interesse e nella sezione “Ulteriori documenti allegati” caricare un documento che indichi la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente.</p><p>Ti ricordiamo che discriminante per la caratteristica attuativa (&quot;da avviare&quot; oppure &quot;già avviato&quot;) è la data di sottomissione della candidatura e che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.e</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBXJmQAP/view
[Case],5007Q00000WBZ2xQAH,01144516,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Situazione servizi APP io candidati e rifiutati da PAGOPA,"In fase di attivazione dei servizi di AppIO, PagoPA li ha respinti per applicazione del manuale di AppIO.","<p>Gentile Francesca, grazie per averci contattato.</p><p><span style=""background-color: rgb(255, 255, 255); font-size: 12px; color: rgb(36, 36, 36);"">Al momento per la categoria &quot;Altri Enti&quot;, non risulta praticabile la fruizione del Decreto Modifiche, per effettuare cambiamenti sulla candidatura inviata. Per tale motivo indichiamo di prendere contatto direttamente con PagoPA per valutare possibili scenari di soluzione alla problematica riscontrata.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBZ2xQAH/view
[Case],5007Q00000WBZLqQAP,01144522,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Subentro  legale rappresentante,in riferimento all'oggetto si chiede la procedura per il subentro  del nuovo  rappresentante legale ( Dirigente [FAKE_PERSON]),,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBZLqQAP/view
[Case],5007Q00000WBZSCQA5,01144519,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,,Sito [FAKE_INDIRIZZO] della conservazione dei dati,"[FAKE_INDIRIZZO], il sito che abbiamo sviluppato con Avviso Misura 1.4.1 ""Esperienza del Cittadino nei servizi pubblici"" [FAKE_INDIRIZZO] ha superato l'asseverazione e viene richiesto il responsabile della conservazione dei dati. Per il sito della [FAKE_INDIRIZZO] deve essere un responsabile interno all'ente e deve essere un responsabile presente nell'azienda fornitrice? Sarebbe possibile avere un elenco di tutti i documenti da produrre per richiedere l'erogazione dei fondi?",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBZSCQA5/view
[Case],5007Q00000WBZScQAP,01144521,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,,Asseverazione - modifica richiesta inviata alla [FAKE_INDIRIZZO],"Nel caso in cui un asseveratore invii una richiesta all'ente asseverato e successivamente (es. dopo alcuni giorni) carichi nella stessa richiesta un allegato, è possibile che il documento non sia visibile all'ente e che quindi debba essere inviata una nuova richiesta? [FAKE_PERSON], [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBZScQAP/view
[Case],5007Q00000WBajFQAT,01144526,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,,Asseverazione - modifica richiesta inviata alla [FAKE_INDIRIZZO] (2° tentativo),"Nel caso in cui un asseveratore invii una richiesta all'ente asseverato e successivamente (per es. dopo pochi giorni) carichi nella stessa richiesta un allegato, è possibile che il documento non sia visibile all'ente e che quindi debba essere inviata una nuova richiesta? Grazie, [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBajFQAT/view
[Case],5007Q00000WBap2QAD,01144528,Amministrazione,Altro - Servizi Aggiunti,Spese ammissibili,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta chiarimenti in merito ai costi,Buongiorno vi scriviamo in merito al bando 1.2 Cloud.,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che come da avviso gli interventi finanziabili sono l’implementazione di un [FAKE_INDIRIZZO] di migrazione al cloud (comprensivo delle attività di assessment, pianificazione della migrazione, esecuzione e completamento della migrazione, formazione) delle basi dati e delle applicazioni e servizi dell’amministrazione secondo le indicazioni dell’Allegato 2 al presente Avviso. </p><p>Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.</p><p>Ti informiamo inoltre che non sussistono vincoli per l&#39;impiego dell&#39;importo non utilizzato. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ .</p><p>Infine, ti confermiamo che il contratto può contenere anche altre spese che non saranno oggetto del finanziamento.</p><p><br></p><p>In riferimento alla documetazione richiesta per la contrattualizzazione il Soggetto Attuatore può affidare lo svolgimento delle attività a uno o più fornitori autonomamente individuati, nel rispetto del codice degli appalti, della normativa applicabile per il suo ente e delle specifiche linee guida presenti negli avvisi. In alternativa, la stessa amministrazione aderente deve segnalare la scelta di non ricorrere ad un fornitore esterno.</p><p>Nel primo caso (fornitore esterno) potrà assegnare al fornitore individuato il ruolo di [FAKE_PERSON] tramite il tasto “Aggiungi soggetto realizzatore”, inserendo poi nella sezione “Contrattualizzazione” il contratto o la determina di affidamento.</p><p>Nel secondo caso (servizio svolto in economia dal personale dell’ente), potrà assegnare il ruolo di [FAKE_PERSON] alla stessa [FAKE_INDIRIZZO] cliccando sul tasto &quot;Diventa Soggetto Realizzatore&quot; e inserire successivamente un Ordine di Servizio.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBap2QAD/view
[Case],5007Q00000WBbtbQAD,01144533,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta chiarimenti circa l'affidamento.,"Abbiamo contrattualizzato in MEPA l'affidamento della misura 1.2 cloud prevedendo solamente i costi di ""migrazione"".","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che insieme al totale disponibile per i servizi, all’Ente sarà aggiunto al calcolo 1 anno di canone di servizio cloud dell&#39;importo indicato nell&#39;allegato 2 corrispondente alla fascia di popolazione del [FAKE_INDIRIZZO]. Pertanto rientrando tra i servizi finanziati dall&#39;avviso sarà necessario caricare la rispettiva documentazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBbtbQAD/view
[Case],5007Q00000WBcJ5QAL,01144539,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,,Richiesta chiarimenti adesione alla PDND,"Con riferimento all'accordo di Adesione alla PDND ai sensi dell'art. 50-ter, comma 2, del D.L. 82/2005, si richiede un chiarimento in merito al soggetto indicato come ""PERSONA FISICA"" al paragrafo 3.1, punto 1 dell'Allegato 1 (Processo di adesione e accordo di adesione)  alle Linee Guida Sull'Infrastruttura  tecnologica della PDND per l'interoperatività dei sistemi informativi e delle basi di dati. In particolare è interesse della scrivente comprendere se detto soggetto deve rivestire una particolare qualifica nell'ambito dell'amministrazione per cui avvia il processo di adesione. In caso affermativo si chiede altresì di specificare quale.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBcJ5QAL/view
[Case],5007Q00000WBcsTQAT,01144537,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,associazione utente con una seconda [FAKE_INDIRIZZO],"Buongiorno,
gentilmente avrei la necessità di associare alla mia scrivania su PA26 un altro ente e precisamente l'ISTITUTO COMPRENSIVO DI [FAKE_INDIRIZZO] 1 cod. meccanografico [FAKE_INDIRIZZO], in quanto mi è stato assegnato con reggenza.
Come devo procedere?
[FAKE_INDIRIZZO].
DANIELA VESPERTINO",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBcsTQAT/view
[Case],5007Q00000WBcwLQAT,01144541,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.3 Adozione PagoPA e AppIO,Caricamento documenti per richiesta finanziamento,"[FAKE_INDIRIZZO],

Sono allo step 5 del progetto 1.4.3 ma non riesco a scaricare i documenti da firmare digitalmente ne caricare il certificato di regolare esecuzione.
I tasti sono grigi","<p><span style=""font-size: 14px; color: rgb(51, 72, 92);"">Gentile [FAKE_PERSON], grazie per averci contattato. Al fine della risoluzione della problematica ti suggeriamo di verificare di aver compilato correttamente tutti i campi obbligatori, in particolare di aver indicato &[FAKE_INDIRIZZO]; nei campi relativi al conflitto di interesse e doppio finanziamento. Ti informiamo inoltre che è necessario allegare il certificato di regolare esecuzione del RUP firmato digitalmente in formato p7m caricandolo nell&#39;apposita sezione &quot;Documenti RUP e altri allegati&quot;.</span></p><p><span style=""font-size: 14px; color: rgb(51, 72, 92);"">Soltanto a seguito di tali operazioni, potrai generare correttamente il pdf della richiesta di erogazione del finanziamento e, senza salvarlo, firmarlo in formato p7m e ricaricarlo in piattaforma.</span></p><p><span style=""font-size: 14px; color: rgb(51, 72, 92);"">Ti invitiamo a ripetere l’operazione e, qualora dovessero persistere criticità, ti invitiamo ad aprire una nuova richiesta di assistenza da area privata, post login in piattaforma, indicandoci la misura su cui richiedi assistenza e informandoci dell’avvenuto caricamento dei documenti, che non vanno rimossi anche qualora ci sia un messaggio di errore.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBcwLQAT/view
[Case],5007Q00000WBd94QAD,01144540,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Pagamenti test,"Nell’ambito dello sviluppo del progetto della “Misura 1.4.3 PagoPA”, il soggetto fornitore ha individuato nella banca dati del nostro Ente due pagamenti di test eseguiti in data 24/02/2021 da una società che collabora con l’Ufficio servizi Educativi collegati alle seguenti tassonomie: “9/[FAKE_DOCUMENTO]/” e “9/[FAKE_DOCUMENTO]/”.
Premesso che la candidatura presentata era già stata verifica e validata dai vostri tecnici, si pone il seguente quesito: potete confermarci che i servizi di pagamento elencati nel progetto ammesso a finanziamento con Decreto n.127-1/2022-PNRR sono correttamente individuati?","<p>Gentile Paolo, grazie per averci contattato.</p><p>Ti informiamo che la piattaforma PA Digitale 2026 precarica i dati dell&#39;Amministrazione presenti nella banca dati PagoPA e questi vengono regolarmente aggiornati.</p><p>Al momento, risultano le seguenti informazioni: </p><p>Il servizio &quot;Nido&quot; [FAKE_DOCUMENTO] risulta attivato il 14/04/2021.</p><p>Il servizio &quot;Trasporto scolastico&quot; [FAKE_DOCUMENTO] risulta attivato il 23/04/2021.</p><p>In caso di difformità rilevate rispetto a quanto indicato in Piattaforma o al fine di verificare i servizi attivi sulla piattaforma PagoPA, codice tassonomico e data di attivazione dovrai rivolgerti preliminarmente all&#39;intermediario/partner tecnologico. </p><p>Ti ricordiamo in ogni caso che, come previsto dall&#39;Articolo 7 dell&#39;Avviso, è possibile accedere al finanziamento nel caso in cui l&#39;implementazione dei servizi digitali relativi alla Misura 1.4.3 sia stata realizzata a decorrere dal 01 Aprile 2021, con risorse finanziarie proprie.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBd94QAD/view
[Case],5007Q00000WBdWhQAL,01144544,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,Nessuno,richiesta specifica su incarico di progettazione [FAKE_PERSON],"sono un DS di una scuola in reggenza il cui incarico è terminato il 31/8/2023. Nella scuola in reggenza come DS avevo assunto l'incarico di progettista ossia incarico aggiuntivo di Project Manager nel Piano “Scuola 4.0” e della linea di investimento 3.2 “Scuola 4.0"", finanziata dall'Unione Europea - Next generation EU -
Azione 1 - Next Generation Classrooms del PNRR (Piano Nazionale di Ripresa e Resilienza). con la cessazione della reggenza devo continuare la funzione che scadeva il 31/8/2024","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che questo servizio di supporto è dedicato agli avvisi pubblicati sul portale PaDigitale2026.gov.it, riferiti alla Missione 1 Componente 1 del PNRR &quot;Digitalizzazione, innovazione e sicurezza nella PA &quot;. Pertanto non possiamo fornirti il supporto richiesto in merito ai quesiti relativi alla Missione 4 &quot;Istruzione e ricerca&quot;, di competenza di altro Ministero. Ti suggeriamo di contattare l&#39;Help Desk del M.I.M..</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBdWhQAL/view
[Case],5007Q00000WBdbrQAD,01144545,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.2 Abilitazione e facilitazione migrazione al Cloud,dalla mia utenza non posso cambiare il rappresentante legale dell' ente come mi indicate,"Buongiorno, non riusciamo a procedere. Il Preside  registrato come rup è andato in pensione e devo inserire il nuovo rup. Dalla sezione  mia pa non posso operare .
Per favore ho bisogno di un contatto telefonico . Non riusciamo ad inviare il modulo richiesta finanziamento firmato digitalmente dal nuovo dirigente.

[FAKE_PERSON]

[FAKE_PHONE]
dalle 8.30 alle 14 
[FAKE_PHONE]971","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche effettuate il Rappresentante Legale registrato in piattaforma è MICHELANGELO DOMENICO FILANNINO. Nel caso in cui questo non sia l&#39;attuale [FAKE_PERSON] è necessario modificarlo su IPA seguendo la procedura riportata: </p><p>E&#39; necessario accedere al portale IPA ( https://indicepa.gov.it/ipa-portale/ ). </p><p>L&#39;Ente che vuole richiedere una modifica deve:</p><p>• cercare il proprio Ente all&#39;interno dell&#39;IPA;</p><p>• compilare il modulo online fornendo i dati del nuovo referente;</p><p>• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;</p><p>• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto;</p><p>oppure</p><p>• inviare da una casella di [FAKE_INDIRIZZO], all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del [FAKE_INDIRIZZO]>È bene ricordare che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore.</p><p>Dopo l&#39;avvenuto aggiornamento automatico del nome e del cognome su [FAKE_INDIRIZZO] digitale 2026, sarà inviata una notifica in piattaforma che inviterà l&#39;Ente a completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della [FAKE_INDIRIZZO], all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBdbrQAD/view
[Case],5007Q00000WBe0xQAD,01144564,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Abilitazione utenza dirigente scolastico dell'[FAKE_INDIRIZZO] comprensivo 8 di [FAKE_INDIRIZZO],Si richiede l'abilitazione per il dirigente scolastico dell'Istituto Comprensivo 8 di [FAKE_INDIRIZZO] dott.ssa [FAKE_PERSON] - codice meccanografico [FAKE_INDIRIZZO] - in quanto il Dsga Dott. [FAKE_PERSON] unico abilitato a [FAKE_INDIRIZZO] digitale è stato trasferito. E' stato inviato un precedente ticket n. 1144543 non completo da non tenere in considerazione. In attesa di riscontro si porgono cordiali saluti.,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBe0xQAD/view
[Case],5007Q00000WBeVbQAL,01144568,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,la firma sul documento risulta non valida,"Dobbiamo rinunciare al progetto e nel caricare la richiesta firmata digitalmente in formato p7m  la piattaforma evidenzia questo errore: Attenzione, la firma sul documento non è valida per scadenza temporale o certificato scaduto. Modificala e carica l'ultima versione del documento.
Si conferma la validità della firma. Come possiamo procedere?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Preso atto dell’impossibilità di sottomettere la richiesta di rinuncia firmata digitalmente ti preghiamo, al fine di risolvere il blocco riscontrato, di aprire una nuova richiesta di assistenza menzionando la misura e indicando testualmente la motivazione della rinuncia tra quelle proposte precedentemente dalla piattaforma e che riportiamo di seguito:</p><ul><li>Errata composizione del pacchetto</li><li>Dati della [FAKE_INDIRIZZO]>[FAKE_INDIRIZZO] non più interessata al finanziamento</li><li>Altro (aggiungere anche dettaglio motivazione max 255 caratteri)</li></ul><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBeVbQAL/view
[Case],5007Q00000WBek7QAD,01144569,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,,rinuncia la finanziamento al progetto 1.2 abilitazione al cloud,il 05/09/2023 questo ente ha effettuato il caricamento della rinuncia sul portale padigitale 2026 però non sembra essere andato a buon fine... come possiamo fare per capire che sia stato recepito?,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBek7QAD/view
[Case],5007Q00000WBenXQAT,01144573,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Impossibile inserire Allegato 5 firmato,"Avendo concluso l'attività progettuale, si comunica che non è possibile chiudere il progetto in quanto non si riesce a caricare l'Allegato 5 - Domanda di erogazione finanziamento firmato regolarmente in 7Pm.
Il Dirigente Scolastico
f.to dott.ssa [FAKE_PERSON]","<p>Gentile Margherita, grazie per averci contattato.</p><p><br></p><p>Al fine della risoluzione della problematica, ti chiediamo di caricare il p7m come se dovessi sottomettere la richiesta di erogazione del finanziamento. Anche se si genera l&#39;errore ti chiediamo di non rimuovere il file al fine di permettere le dovute verifiche e la risoluzione del problema.</p><p><br></p><p>Ti preghiamo di riaprire la richiesta di supporto una volta caricata la richiesta in piattaforma, al fine di comunicarci l’avvenuto caricamento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBenXQAT/view
[Case],5007Q00000WBfLfQAL,01144574,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,1.1 e AFAM,"Sul sito [FAKE_INDIRIZZO] 2026, ricercando bandi per AFAM viene proposta la misura 1.1, ci sono delle limitazioni agli AFAM che possono aderire? Un istituto musicale potrebbe?",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBfLfQAL/view
[Case],5007Q00000WBfMRQA1,01144571,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,,Avviso Misura n. 1.4.4 - intervento finanziabili,Si chiede se tra gli interventi finanziabili previsti dall'Avviso della misura n. 1.4.4 è possibile inserire l'acquisto di hardware necessario per l'implementazione dello SPID/CIE e per il funzionamento conseguente dei servizi digitali annessi.,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBfMRQA1/view
[Case],5007Q00000WBfaIQAT,01144572,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.4 Adozione identità digitale,Avviso misura n. 1.4.4 - interventi finanziabili,Si chiede se tra gli interventi finanziabili previsti dall'Avviso della misura n. 1.4.4 è possibile inserire l'acquisto di hardware necessario per l'implementazione dello SPID/CIE e per il funzionamento conseguente dei servizi digitali annessi.,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti ricordiamo che, come previsto dall&#39;Allegato 2 dell&#39;Avviso, sono finanziabili le attività finalizzate al raggiungimento dei seguenti obiettivi:</p><p>● Adesione alla piattaforma di identità digitale SPID.</p><p>● Adesione alla piattaforma di identità digitale CIE.</p><p>● Erogazione di un piano formativo su disposizioni normative, linee guida e best practices in caso di integrazione a SPID e CIE con protocollo SAML2.</p><p>Ti ricordiamo inoltre che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.</p><p>Ti informiamo infine che non sussistono vincoli per l&#39;impiego dell&#39;importo non utilizzato, tuttavia è consigliabile adoperarlo nell&#39;ambito della digitalizzazione. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ .</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBfaIQAT/view
[Case],5007Q00000WBgiwQAD,01144578,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,corretta contabilizzazione risorse [FAKE_PERSON],"[FAKE_INDIRIZZO] che il nostro Ente per un avviso PNRR Digitale:

    è stato concesso nell’anno 2023 (con apposito decreto) un finanziamento per € 155.234,00
    nel corso del 2023 è stata accertata la somma di € 155.234,00 e impegnata la somma di € 86.034,40
    nel 2023 si presume di pagare € 12.500,00
    la rendicontazione è prevista per l’anno 2024

Si chiede quale sia la corretta contabilizzazione  al 31/12/2023. Deve essere reimputata nel 2024 sia l’entrata che la spesa e per quale importo?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>In merito al quesito posto si rimanda alla normativa contabile di riferimento e alle indicazioni dell&#39;Amministrazione competente in materia. A titolo indicativo e non vincolante si suggerisce di visionare la FAQ ARCONET n. 48 pubblicata sul sito del MEF RGS che disciplina le modalità di contabilizzazione di detti fondi prevedendo:</p><p>- al punto b) che “ Alla fine dell’esercizio, nelle more del perfezionamento delle obbligazioni di spesa, le risorse accertate confluiscono nel risultato di amministrazione e, trattandosi di risorse vincolate, possono essere applicate al bilancio di previsione del triennio successivo. L’utilizzo di tali risorse è consentito anche agli enti in disavanzo in deroga ai limiti previsti dall’art. 1, commi 897 e 898, della legge 30 dicembre 2018, n. 145 (art. 15, comma 3 DL n. 77 del 2021).</p><p>- al punto c) la FAQ 48 prosegue prevedendo “Per le risorse del PNRR e del [FAKE_INDIRIZZO], trattandosi di entrate vincolate, gli enti possono variare il bilancio fino al 31 dicembre per iscrivere nuove o maggiori entrate, stanziare i correlati programmi di spesa e procedere con l’accertamento delle relative entrate (art. 175, comma 3, lettera a) del d.lgs. n. 267 del 2000 e art. 51, comma 6, lettera a del d.lgs. n. 118 del 2011). Dal 2021 al 2026, gli enti locali possono variare il bilancio anche nel corso dell’esercizio provvisorio o della gestione provvisoria per iscrivere in bilancio i finanziamenti di derivazione statale ed europea per investimenti (art. 15, comma 4-bis DL n. 77 del 2021).” Una volta confluite nell’avanzo di amministrazione vincolato dette somme possono essere reiscritte nel bilancio dell’esercizio successivo nel rispetto del cronoprogramma di spesa, anche nel caso di enti che chiudano in disavanzo ai sensi dell’art. 15 c. 3 del D. L. 77/2021.</p><p>Infine, ti suggeriamo di prendere visione delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum, attraverso il seguente link  https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ .</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBgiwQAD/view
[Case],5007Q00000WBhGWQA1,01144597,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,Problemi accesso dirigente scolastico,"L'utenza del Dirigente Scolastico della scuola [FAKE_PERSON] [FAKE_CODICE_FISCALE] risulta revocata, anche se la stessa risulta essere la Responsabile. E' possibile sbloccare l'utenza per poter subentrare nuovamente?",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBhGWQA1/view
[Case],5007Q00000WBiIrQAL,01144599,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,ANNULLAMENTO ISTANZA DI MODIFICA,"[FAKE_INDIRIZZO], 
la presente per richiedere l'annullamento dell'istanza di modifica presentata in data odierna per l'avviso 1.4.3. La stessa presenta un errore, chiedo quindi l'annullamento per ripresentarla corretta.
Cordialmente,

[FAKE_PERSON]
[FAKE_PHONE]","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che l&#39;istanza di modifica è stata rigettata. Ti invitiamo a ripresentarne una nuova inserendo tutti i servizi che l&#39;ente intende modificare.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000WBiIrQAL/view
