_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000LVOipQAH,01110826,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,servizi integrati su MyPay - dichiarazione attività proprie,"Con riferimento alla Vs. risposta alla richiesta del 27.01.2023, ID n. [FAKE_PHONE], si chiede se, in fase di inserimento dei contratti,  in luogo dell’”Ordine di servizio” può essere inserita dichiarazione del Legale Rappresentate , come da bozza allegata, da cui risulta l’attività svolta dalla dipendente comunale nominata “ Referente dei pagamenti” con il partner tecnologico [FAKE_INDIRIZZO]  per i pagamenti che transitano sul portale MyPay.","[FAKE_INDIRIZZO], grazie per averci contattato. 
In caso di carenza di questo tipo, occorre produrre un atto di ricognizione (determina dirigenziale) in cui l’Ente attesta espressamente i seguenti elementi del progetto:
- Codice Unico di Progetto (CUP) del progetto finanziato con l’Avviso di riferimento;
- Decreto di finanziamento del progetto;
- Investimento/Misura e Avviso PNRR di riferimento e coerenza del progetto;
- Data di avvio delle attività di progetto;
- Lista delle attività/servizi imputate al progetto PNRR e tempistica di esecuzione in coerenza con la data di avvio delle attività; 
- Motivazione delle ragioni che giustificano la mancanza di uno specifico atto amministrativo coevo o antecedente all’avvio delle attività (es. attività avviate prima della pubblicazione dell’Avviso di riferimento, altro…) (se ricorre); 
- Indicazione che il progetto rispetta il Regolamento (UE) n. 2021/241, in  particolare dell’art. 17, ai sensi del quale sono ammissibili le misure avviate a decorrere dal 1° febbraio 2020, a condizione che soddisfino i requisiti di cui al regolamento stesso;
- Indicazione che il progetto non è stato finanziato da altri fondi pubblici, nazionali, regionali o europei e rispetta il principio di addizionalità del sostegno dell’Unione europea previsto dall’art. 9 del Regolamento (UE) 2021/241; 
- Indicazione che il progetto ha rispettato il principio di non arrecare un danno significativo agli obiettivi ambientali ai sensi dell&#39;articolo 17 del Regolamento (UE) 2020/852 (DNSH), ove applicabile (per l’investimento 1.2);
- Indicazione che la realizzazione delle attività progettuali è coerente con i principi e gli obblighi specifici del PNRR e, ove applicabili, ai principi del [FAKE_INDIRIZZO] clima e digitale, della parità di genere ([FAKE_PERSON]), della protezione e valorizzazione dei giovani; 
- Indicazione che l’attuazione del progetto prevede il rispetto delle norme comunitarie e nazionali applicabili, ivi incluse quelle in materia di trasparenza, tutela dei diversamente abili, parità di trattamento, non discriminazione, proporzionalità e pubblicità;
- Indicazione di aver rispettato gli obblighi di cui all’art. 11 dell’Avviso su cui il progetto è stato finanziato a valere sul PNRR;
- Indicazione dei Regolamenti interni di organizzazione che prevedono il ricorso a lavori in economia, adozione di ordini di servizio.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOipQAH/view
[Case],5007Q00000LVOiuQAH,01110827,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,Inserimento di più contratti,"[FAKE_INDIRIZZO], ho inserito un contratto ma non riesco a caricare il secondo contratto dello stesso fornitore. Come procedere?","[FAKE_PERSON], grazie per averci contattato. 
In piattaforma possono essere caricati anche più file, sempre rispettando il limite di 3 MB e il formato PDF obbligatorio.

Qualora per l&#39;attività oggetto di finanziamento esista già un contratto con data successiva al 1 Febbraio 2020 nel quale però mancano informazioni che volete integrare, ti informiamo che è possibile caricare autonomamente in piattaforma un addendum al contratto iniziale, firmato dalle due parti (ente e fornitore) che integri le informazioni mancanti, fermo restando il rispetto delle scadenze del cronoprogramma.

Nel caso di impossibilità tecnica a procedere, ti invitiamo ad aprire una richiesta allegando screenshot dell&#39;errore.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOiuQAH/view
[Case],5007Q00000LVOm3QAH,01110831,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,Mancata implementazione di uno o più servizi e cambio software house,"Per i servizi 1-2-3 L'istituto  dopo il 01/02/20 è  passato da un software in client all'applicazione in cloud, ma da gennaio 2023 ha cambiato software house  deve essere inserito il nuovo contrato o il precedente, resta comunque valida la scelta B fatto a suo tempo. Non riuscendo probabilmente ad implementare il 4 formazione orario si deve rinunciare a tutto il progetto? Infine il punto 7 ""Spazio condivisione documenti"" Trattandosi al momento di una repository  è sufficiente migrare tutta la cartella su un drive ?","Gentile [FAKE_PERSON], grazie per averci contattato.
In riferimento alle tue richieste ti informiamo che:
- in piattaforma deve essere inserito il contratto in essere di riferimento ai servizi implementati, se sono presenti più fornitori e quindi più contratti è possibile inserirli tutti dalla piattaforma nella sezione relativa al caricamento contratti (step 3).

-Alla luce dell’aggiornamento delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori, l’asseverazione verrà considerata come superata positivamente anche se il servizio che doveva essere migrato in modalità “A -Trasferimento”, è stato invece migrato in modalità “B - Aggiornamento”. Non sarà necessario, effettuare nessuna modifica sulla candidatura presentata.

-E’ necessario che l’Ente abbia completato l’attivazione di tutti i servizi indicati in candidatura, il mancato raggiungimento, nei tempi assegnati, degli obiettivi previsti è motivo di revoca dell’intero finanziamento.

-Non essendo chiara la destinazione finale o la scelta del Drive indicato, si ricorda che ai fini dell&#39;asseverazione la destinazione scelta deve essere sul cloud marketplace AgiD (https://catalogocloud.acn.gov.it/show/all) e quindi essere qualificata. In fase di asseverazione si andrà a verificare che il servizio sia effettivamente gestito da quel software.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOm3QAH/view
[Case],5007Q00000LVOnkQAH,01110835,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Classificazione Dati,,Classificazione servizi,"[FAKE_INDIRIZZO], per ottenere finanziamenti pnrr digitali, in questo caso 1.4.4 SPID/CIE per ordini professionali, è obbligatorio aver già compilato la classificazione servizi? Comunque la classificazione servizi è obbligatoria per gli ordini professionali? C'è una scadenza per la compilazione legata ai finanziamenti? Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOnkQAH/view
[Case],5007Q00000LVOs6QAH,01110844,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.2 Abilitazione e facilitazione migrazione al Cloud,piattaforma didattica digitale,[FAKE_INDIRIZZO]: Abbiamo chiesto il finanziamento per la piattaforma didattica digitale integrata (utilizziamo già sia google  for education non a pagamento e Windows Teams a pagamento). Se scelgo Windows posso inserire il contratto già in essere? Come faccio ad avere le dichiarazioni di conformità da Microsoft? Scheda 6 e scheda 8?,"Gentile Ente, 
grazie per averci contattato.

Le informazioni fornite non risultano esaustive, per questo invitiamo a contattare un Account Manager del vostro territorio, per approfondire meglio la tematica e fornire l&#39;assistenza necessaria, utilizzando il Form all’indirizzo che segue:
https://padigitale2026.gov.it/team-territoriali",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOs6QAH/view
[Case],5007Q00000LVOsCQAX,01110845,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,Utilizzo contributo avviso Sito web,"In merito al contributo assegnato per la misura 1.4.1 (sito web) che è un forfettario di € 7.301,00 nel caso in cui venga contrattualizzato un fornitore per un importo inferiore, quale destinazione ha la quota che non viene utilizzata? Rimane nella disponibilità dell'[FAKE_INDIRIZZO]? Con quale finalità?  [FAKE_PERSON] saluti",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOsCQAX/view
[Case],5007Q00000LVOvFQAX,01110848,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Finanziamento Avviso sito web,"[FAKE_INDIRIZZO], considerato che nell'avviso relativo al sito web viene assegnato un contributo forfettario di € 7.301,00 nel caso in cui l'[FAKE_INDIRIZZO] affidi un incarico ad un fornitore per un importo inferiore, quale è la destinazione della quota che non viene utilizzata?   [FAKE_PERSON] saluti","[FAKE_PERSON], grazie per averci contattato.
Considerata la natura di lump sum del contributo, lo stesso non è collegato ai costi dell’intervento. Le risorse non utilizzate possono essere impiegate per le finalità previste dai capitoli di contabilizzazione (cfr. Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a lump sum, https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ ).",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOvFQAX/view
[Case],5007Q00000LVOxVQAX,01110853,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,Malfunzionamento della piattaforma,"In riferimento all'oggetto, si fa presente che dopo aver inserito i servizi richiesti alla migrazione la piattaforma consente di salvare solo in bozza e non permette di andare avanti (pulsante  non attivo).

[FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che, effettuate le dovute verifiche, per un servizio selezionato all&#39;interno della candidatura, &quot;ALBO PRETORIO&quot;, non sono stati indicati lo &quot;Stato attività&quot; e la &quot;Modalità di migrazione&quot;. A seguito dell&#39;inserimento di tali dati, sarà possibile procedere con la sottomissione della candidatura",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVOxVQAX/view
[Case],5007Q00000LVP1cQAH,01110856,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Sito -  migrazione contenuti e CMS,1.2 Abilitazione e facilitazione migrazione al Cloud,Dubbi su servizi migrabili,"Si pone un quesito riguardante i seguenti servizi: 1) [FAKE_INDIRIZZO] e Amministrazione Trasparente 2) Protocollo 3) Spazio Condivisione e gestione dati e documenti.

1) Prima del 2021 il servizio veniva effettuato tramite la pubblicazione di dati sul sito web della scuola attraverso l'accesso ad una specifica cartella dello stesso. Dal 2021 l'istituzione ha attivato un modulo in base al quale i dati vengono ora pubblicati su una pagina web creata ad hoc e gestita dal proprio gestionale in cloud. Il servizio ha la qualificazione SAAS ed è presente nel marketplace Agid. [FAKE_INDIRIZZO] restando che i dati che precedono tale attivazioni sono pubblicati nella vecchia sezione amministrazione trasparente, il servizio può essere inserito in candidatura?

2) Prima del 2021 l'istituzione utilizzava un programma installato sul proprio server interno per la protocollazione dei documenti. Dal 2021 si è passato ad un servizio in cloud, qualificato AGID. Considerato che i documenti protocollati con il precedente programma, comunque correttamente conservati a norma, sono rimasti nei server e non sono stati trasferiti nel nuovo applicativo in cloud, utilizzato solo per i documenti a venire, si può considerare questa una migrazione (aggiornamento di applicazione sicure in cloud) rimborsabile? 

3) Analogamente al servizio di cui al punto 2), prima del 2021 i documenti venivano condivisi in segreteria attraverso un server comune e conservati nei propri archivi. Dal 2021, con l'avvio tardivo della digitalizzazione, si è passati ad un programma in cloud che permette lo scambio e l'archiviazione dei documenti creati dalla segreteria. [FAKE_INDIRIZZO] restando che i precedenti documenti non sono stati trasferiti e ne conservati nel nuovo programma, si può considerare una migrazione (aggiornamento di applicazione sicure in cloud) rimborsabile?

In altri termini, la fase di asseverazione riguarda solo l'utilizzo dei servizi o anche la corretta migrazione verso server in cloud dei dati utilizzati?","Gentile Ente, 
grazie per averci contattato. 
Si premette che la migrazione è da intendersi come Full Migration e quindi comprensiva anche dei dati che devono risiedere su Cloud Qualificati. Detto questo, seguono risposte per punti:

1) Stante la descrizione fornita e essendo interventi svolti a valle della data del 01/02/2020 risulta ammissibile la sola migrazione della parte di servizio oggi gestita su Servizio SaaS Qualificato.

2) Segue la stessa linea del punto 1

3)  Le indicazioni fornite seguono i punti precedenti a patto che il Servizio di destinazione sia un SaaS Qualificato AgiD come indicato nelle linee guida riportate nei chiarimenti pubblicati in data 25/11/2022, nella tabella &quot;Tipologie di migrazione finanziabile&#39;. 

Per ciò che concerne l&#39;ultima domanda, si riporta che l&#39;ente deve indicare il servizio/prodotto acquistato, che deve essere sul cloud marketplace. In fase di asseverazione si andrà a verificare che il servizio sia effettivamente gestito da quel software.

Inoltre si ribadisce che La migrazione dei dati deve essere fatta sempre su tutto ciò che riguarda il servizio oggetto di migrazione, pena la revoca del finanziamento in fase di asseverazione.","Cosa si intende per migrazione dei dati? 

Per ciò che riguarda il protocollo informatico in cloud, attivato successivamente al 2020, i dati sono stati correttamente conservati a norma anche prima dell'utilizzo di tale programma. E, in ogni caso, nella candidatura non abbiamo inserito l'applicativo ""conservazione a norma"" ma solo ""protocollo informatico"".

Per amministrazione trasparente e albo online, i documenti sono pubblicati sul sito della scuola e successivamente all'attivazione dei programmi l'istituzione ha utilizzato il nuovo software in cloud per gestirne la pubblicazione. 

Infine, per quanto riguarda ""spazio condivisione e gestione dati e documenti"", non avendo prima del 2021 un protocollo informatico in cloud ed uno spazio di gestione dati su un server cloud, qualificato agid, i documenti venivano conservati negli archivi fisici della scuola, anche perché il documento originale era prodotto in forma cartacea con firma autografa. Dal 2021, con l'utilizzo anche di firma digitale, i documenti vengono ora processati in modo informatico. La scuola ha migrato i dati inerenti i dipedenti, gli alunni, i tutori, i fornitori e gli enti e ne gestisce i fascicoli elettronici. Possiamo certamente dimostrare il programma di origine e le modalità di gestione precedente, con l'approdo finale, ma non possiamo migrare gli interi archivi.","Per approfondire meglio la tematica e fornire l&#39;assistenza necessaria, invitiamo a contattare un Account Manager del vostro territorio utilizzando il Form all’indirizzo che segue:
https://padigitale2026.gov.it/team-territoriali",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP1cQAH/view
[Case],5007Q00000LVP2WQAX,01110858,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione PagoPA e AppIO,IMPLEMENTAZIONE SERVIZI GRATUITAMENTE TRAMITE ARIC,"[FAKE_INDIRIZZO], si chiede se è possibile aderire alla misura 1.4.3 [FAKE_INDIRIZZO] integrando 15 servizi (gratuitamente per l'Ente) tramite piattaforma regionale A.r.i.c., il dubbio sorge in quanto l'Ente ha aderito gratuitamente alla piattaforma che è stata finanziata dal Programma Operativo Regionale del Fondo Europeo di Sviluppo Regionale - POR FESR Abruzzo 2014-2020 – Asse 2.","Gentile [FAKE_PERSON], grazie per averci contattato. No, non è possibile accedere al finanziamento previsto dalla Misura 1.4.3 nel caso in cui l&#39;attuazione dei servizi di incasso (pagoPA) sia stata realizzata con l&#39;ausilio di da altri fondi pubblici, nazionali, regionali o europei. Può essere invece finanziata l&#39;attivazione di nuovi servizi, non inclusi nel precedente finanziamento. Altresì, è possibile accedere al finanziamento previsto dall&#39;Avviso per l&#39;integrazione dei servizi purché finanziati con fondi propri a partire dal 1° aprile 2021.","[FAKE_PERSON], ma l'attivazione di nuovi servizi, se viene fatta comunque gratuitamente tramite la piattaforma regionale (partner tecnologico dell'Ente) è finanziabile tranquillamente con la misura 1.4.3? oppure bisogna rivolgersi ad un altro partner?","Ti confermiamo che è possibile accedere al finanziamento previsto dall&#39;Avviso riferito alla Misura 1.4.3 PagoPA per l&#39;attivazione di nuovi servizi attraverso una piattaforma regionale a titolo gratuito, purché finanziati con fondi propri a partire dal 1° aprile 2021.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP2WQAX/view
[Case],5007Q00000LVP3YQAX,01110860,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,Errore post-apposizione firma digitale,"salve, in allegato l'errore  che il programma manifesta dopo che ho firmato digitalmente (in formato PDF) la candidatura","Gentile utente, grazie per averci contattato.
Da verifiche effettuate, risulta che il documento firmato digitalmente non corrisponde al documento in formato pdf generato dalla piattaforma. Ti invitiamo a procedere nuovamente all&#39;invio della rinuncia al progetto, assicurandoti che sia correttamente firmata digitalmente.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP3YQAX/view
[Case],5007Q00000LVP5CQAX,01110896,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Registrazione utenze,1.2 Abilitazione e facilitazione migrazione al Cloud,Abilitazione incaricato,La persona incaricata non riesce ad accedere alla piattaforma,"Gentile utente, grazie per averci contattato.  L&#39;utenza per  [FAKE_PERSON] è stata correttamente attivata come richiesto.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP5CQAX/view
[Case],5007Q00000LVP60QAH,01110897,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,Possibilità di retribuire personale interno,"Una volta acquistato un template rispondente a tutti i criteri con contratto di assistenza che ne prevede il mantenimento, è ammissibile il costo relativo a compensi per il personale interno che provveda all'attività di migrazione e implementazione dei contenuti?","[FAKE_INDIRIZZO], grazie per averci contattato. Il contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. [FAKE_PERSON] del finanziamento è indicata nell&#39;Allegato 2 dell&#39;Avviso, come previsto dall&#39;art. 8. Trattandosi di una somma forfettaria non devono essere rendicontati i costi sostenuti.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP60QAH/view
[Case],5007Q00000LVP6BQAX,01110950,Amministrazione,Altro - Servizi Aggiunti,Servizi e Interventi finanziabili,1.4.1 Esperienza dei servizi pubblici,FORMAZIONE DEL PERSONALE,"[FAKE_INDIRIZZO], la presente per chiedere se:
1) una parte dei fondi può essere utilizzata per realizzare la Formazione dei nostri docenti all'utilizzo del sito sia per caricare le circolari che per modificare le pagine aggiungendo contenuti?
2) il FORMATORE può essere anche un docente interno con curriculum pertinente?","[FAKE_PERSON], grazie per averci contattato.
Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.
Ti informiamo infine che non sussistono vincoli per l&#39;impiego dell&#39;importo non utilizzato, tuttavia è consigliabile adoperarlo nell&#39;ambito della digitalizzazione. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP6BQAX/view
[Case],5007Q00000LVP6yQAH,01110899,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Registrazione utenze,1.2 Abilitazione e facilitazione migrazione al Cloud,PROFILATURA UTENTE,"Spett.le [FAKE_INDIRIZZO],
chiedo di poter essere profilata nella compilazione delle candidature previste nel sito e, comunque, nell'accesso al sito per i due istituti scolastici in cui presto servizio, ovvero:
- ISTRUZIONE SECONDARIA SUPERIORE ALGERI MARINO - CASOLI, per cui risulto in piattaforma;
- ISTITUTO COMPRENSIVO BENEDETTO CROCE - QUADRI ([FAKE_INDIRIZZO]), ove sono dirigente scolastica reggente per il corrente anno scolastico.
Preciso che l'abbinamento di questo secondo istituto scolastico con il mio nominativo, quale rappresentante legale, è stato già realizzato sulla piattaforma IPA.
[FAKE_INDIRIZZO], pertanto, di poter avere la possibilità di operare per entrambe le scuole, conservando l'ISTITUTO SUPERIORE ALGERI MARINO come prima istituzione di riferimento.
Grazie per l'attenzione e distinti saluti.
Costanza Cavaliere
dirigente scolastica","Gentile utente, grazie per averci contattato

Ti confermiamo che abbiamo provveduto ad inserire il nominativo indicato che può ora accedere.

Di seguito i dati:

 

[FAKE_INDIRIZZO]

Ente ISTITUTO COMPRENSIVO - I.C. B.CROCE QUADRI

[FAKE_EMAIL] (dove riceverà le comunicazioni ufficiali per l’istituto)

 

Ti ricordiamo che troverai in alto a sinistra la selezione dell’Istituto per il quale intendi operare.

Infine, ti suggeriamo di aggiungere altri utenti per il tuo nuovo ente, invitando almeno un ulteriore profilo, preferibilmente con un provider di identità digitale diverso dal tuo (vedi [FAKE_INDIRIZZO], [FAKE_INDIRIZZO], etc), in caso di indisponibilità del tuo provider di identità digitale, in modo da avere un referente che possa aiutarti nella redazione delle candidature o in caso di assenza. Per invitare un utente, dovrai accedere con SPID alla piattaforma, nella scrivania troverai la sezione “Gli utenti della [FAKE_INDIRIZZO]” dove potrai invitare un nuovo utente indicando la sua email, in modo che riceva l’invito, o eliminarlo dalla lista degli utenti attivi.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP6yQAH/view
[Case],5007Q00000LVP8KQAX,01110910,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.2 Abilitazione e facilitazione migrazione al Cloud,CAMBIO STATO DI ATTIVITA',"[FAKE_INDIRIZZO], alleghiamo alla presente dichiarazione di atto notorio per cambio stato di attività dell'Ente.","Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo inoltre che potrai continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te selezionate.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP8KQAX/view
[Case],5007Q00000LVP9XQAX,01110911,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.4 Adozione identità digitale,INSERIMENTO DATI FORNITORE,"BUONGIORNO, [FAKE_INDIRIZZO] RIESCO A PROSEGUIRE NELL'NSERIMENTO DEI DATI DEL FORNITORE - RESTA BLOCCATO IL PULSANTE ""AGGIUNGI""","Gentile utente, grazie per averci contattato.
Ti ricordiamo che per inserire correttamente il fornitore è necessario compilare tutti i campi presenti e lasezione DNSH. Ti invitiamo a riprovare e se dovessi riscontrare nuovamente la problematica, ti invitiamo a riaprire questa richiesta di supporto fornendo gli screenshot della problematica e del errore in modo da permetterci le analisi.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVP9XQAX/view
[Case],5007Q00000LVPB4QAP,01110914,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Anagrafica dati,,Richiesta assistenza per accesso alle candidature per le [FAKE_INDIRIZZO],"All'accesso in piattaforma per la presentazione della candidatura, il sistema richiede ripetutamente l'aggiornamento dei dati del legale rappresentante, nonostante la procedura sia stata effettuata da tempo",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPB4QAP/view
[Case],5007Q00000LVPB9QAP,01110915,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta assistenza,"Buongiorno non si apre il menu a tendina per la compilazione della sez. ""assegnazione delle attività""","[FAKE_INDIRIZZO], grazie per averci contattato. Come da conversazione telefonica , chiudiamo il Ticket in quanto  attraverso la procedura guidata  telefonicamente ci ha segnalato che il problema è stato risolto.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPB9QAP/view
[Case],5007Q00000LVPHPQA5,01110965,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA DI PROROGA [FAKE_INDIRIZZO] A 30 [FAKE_INDIRIZZO],"Questo Ente non è attualmente fornito di fibra ottica. L'attuale gestore (Telecom Italia) non è in grado di garantirci con l'ADSL la velocità di e upload chiesta dalla software house per il passaggio al cloud, cioè 10Mbps. L'Ente ha affidato i lavori di passaggio della fibra nel territorio comunale a una società esterna. Il contratto prevede l'inizio dei lavori entro fine marzo. Il termine presunto sarà fine luglio e l'attivazione fine settembre. Vorremmo pertanto chiedere una proroga al 31/12/2023 per l'affidamento del servizio di cloud al fornitore. Come possiamo fare? Grazie. [FAKE_PERSON]","Gentile Nadia, grazie per averci contattato.
Ti informiamo che, nonostante sia necessario completare le attività nei tempi previsti dall&#39;avviso, è prevista la possibilità per l&#39;ente di posticipare la data di scadenza dell&#39;attività prevista dal cronoprogramma. Infatti, se l&#39;ente è impossibilitato a rispettare la scadenza indicata nel cronoprogramma, può richiedere di posticipare la scadenza tramite l&#39;apposito pulsante. Se lo slittamento richiesto è superiore ai 30 giorni, è necessario inserire la motivazione legata al posticipo della scadenza. Se, invece, lo slittamento è inferiore ai 30 giorni, la richiesta viene accettata automaticamente dal sistema.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPHPQA5/view
[Case],5007Q00000LVPHTQA5,01110955,Amministrazione,Altro - Servizi Aggiunti,Servizi e Interventi finanziabili,1.2 Abilitazione e facilitazione migrazione al Cloud,avviso 1.2 abilitazione al cloud,E' corretto aver richiesto pacchetto SITO WEB in avviso 1.2 pur avendo in corso progetto esperienza del cittadino-sito web? In caso di risposta negativa devo annullare e rifare la candidatura togliendo il pacchetto?,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPHTQA5/view
[Case],5007Q00000LVPHdQAP,01110956,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Accesso al Portale,Nessuno,Accesso Legale rappresentante [FAKE_PERSON],"La dirigente scolastica in qualità di legale rappresentante non viene riconosciuta come tale in fase di accesso per cui la piattaforma richiede dichiarazione come se la DS fosse un incaricato. Inseriti i dati richiesti della DS si apre una finestra con scritto: - Confermi l'attivazione di [FAKE_INDIRIZZO] per le Scienze le tecnologie e i servizi [FAKE_PERSON] sulla piattaforma PA Digitale 2026? La richiesta viene inoltra all'indirizzo PEC selezionato all'attenzione del rappresentante legale [FAKE_PERSON]. Con richiesta di conferma. Il primo accesso e l'inserimento della domanda per i progetti é stato effettuato dalla sig.ra [FAKE_PERSON] in qualità di incaricata in cui risultano i progetti presentati, le scadenze il decreto. Si tratta di un mancato riconoscimento del profilo della DS che comunque é entrata con il suo SPID?","Gentile utente, grazie per averci contattato.  L&#39;utenza per [FAKE_PERSON] è stata correttamente attivata come richiesto.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPHdQAP/view
[Case],5007Q00000LVPIHQA5,01110959,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,"Variazione dello ""stato della migrazione"" di 1 servizio (su 14) tra quelli indicati nella domanda di partecipazione","[FAKE_INDIRIZZO], nella domanda abbiamo candidato 14 servizi; solo per uno di questi abbiamo indicato come stato ""Attività avviata""; come si può modificarlo in ""Attività da avviare""? ci è stato riferito che basta inviare una comunicazione/PEC. Grazie","Gentile utente, grazie per averci contattato. Se è stato commesso un errore esclusivamente relativo all’indicazione della caratteristica attuativa di uno o più servizi (da avviare e non già avviato o viceversa), ti informiamo che puoi rispondere a questa segnalazione o aprire una nuova richiesta di supporto da area privata, allegando un PDF contenente la rettifica del caso, ovvero segnalandoci la caratteristica attuativa corretta, sottoscritto dal Rappresentante Legale dell&#39;Ente",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LVPIHQA5/view
