_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000aoMQrQAM,01163447,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.4.1 Esperienza dei servizi pubblici,CHIUSURA PROGETTO,"BUONGIORNO, dobbiamo procedere alla chiusura del progetto. Abbiamo questa problematica: il RESPONSABILE (dirigente scolastico [FAKE_PERSON]) è assente per malattia. E' stato nominato un dirigente scolastico reggente (dirigente scolastico [FAKE_PERSON]). Ma il sistema mi genera una domanda di erogazione del finanziamento con i dati e la firma digitale del dirigente scolastico assente. Come possiamo ovviare a tale problema. Grazie. Il [FAKE_INDIRIZZO] SGA [FAKE_PERSON]","<p>Gentile Nadia, grazie per averci contattato.</p><p>Ti informiamo che, al fine della risoluzione della problematica, è necessario aggiornare il nominativo del rappresentante legale in piattaforma tramite il portale IPA: infatti, l<span style=""font-size: 11pt;"">a piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Se si riscontrano inesattezze nei dati della [FAKE_INDIRIZZO] visualizzati, è necessario modificarli su IPA ( </span><a href=""https://indicepa.gov.it/ipa-portale/"" target=""_blank"" style=""font-size: 11pt; color: windowtext;"">https://indicepa.gov.it/ipa-portale/</a><span style=""font-size: 11pt;""> ). L’aggiornamento è a carico dell&#39;ente. Ti ricordiamo che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore. In caso di problemi si prega di contattare IPA via PEC all&#39;indirizzo </span><a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""font-size: 11pt; color: windowtext;"">[FAKE_EMAIL]</a>.</p><p>Una volta effettuato tale aggiornamento, dovrai generare nuovamente l&#39;allegato 5, che dovrà essere firmato dal nuovo rappresentante legale e caricato firmato in piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoMQrQAM/view
[Case],5007Q00000aoMTqQAM,01163449,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Chiarimenti su nuovi servizi a seguito di domanda di modifica,"[FAKE_INDIRIZZO], [FAKE_INDIRIZZO], ho bisogno di un chiarimento in merito alla modifica dei servizi dell’AppIO a seguito di domanda di modifica. Compilando le modifiche sul portale [FAKE_INDIRIZZO] avevo selezionato tutti 19 servizi inseriti nel progetto come da sostituire e nella fase successiva ho inserito manualmente i nuovi servizi con le corrette denominazioni previste dal catalogo. L’inserimento dei nuovi servizi non prevedeva l’inserimento a fianco del corrispondente servizio da sostituire ed io ho inserito i nuovi servizi ottenendo nella domanda i modifica la tabella che allego. Nella tabella allegata ci sono dei “servizi da sostituire” che erano stati affidati ad  una ditta che hanno il corrispondente “nuovo servizio” che rientra in quelli che deve realizzare un altro ditta (le aziende coinvolte sono due). Sul portale selfcare di PagoPA le ditte hanno inserito i nuovi servizi ma non sono state rispettate le corrispondenze dai vecchi ai nuovi come da singole righe della tabella della domanda. Volevo sapere se è condizione necessaria che l’inserimento debba avvenire con l’esatta corrispondenza o è sufficiente che sia presente e attivo l’elenco dei nuovi servizi codificati come catalogo. In questo secondo caso è necessario rimuovere i servizi e ricaricarli rispettando esattamente le corrispondenze riga per riga della tabella ? Grazie e saluti","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che non è richiesto che la sostituzione avvenga sul singolo servizio. Condizione sufficiente sarà che il numero totale dei servizi resti nvariato rispetto alla candidatura.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoMTqQAM/view
[Case],5007Q00000aoMiHQAU,01163451,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione pagoPA,"MANCATA ABILITAZIONE COMANDO ""INVIO"" SU FASE EROGAZIONE FINANZIAMENTO","Misura Adozione pagoPA - fase erogazione finanziamento nonstante sia stato compilato il form e allegati i documenti richiesti nel corretto formato non viene abilito il comando ""invio"".","<p><span style=""color: rgb(68, 68, [FAKE_INDIRIZZO], grazie per averci contattato.  Da verifiche effettuate il file  &quot;CRE - Misura pago-pa-signed&quot; risulta avere la firma errata, pertanto ti preghiamo di caricare il file corretto</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoMiHQAU/view
[Case],5007Q00000aoN57QAE,01163469,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,impossibilità caricare il documento firmato digitalmente,"Dopo avere sottoscritto con firma digitale la richiesta di finanziamento ho provato a caricare il file sulla piattaforma ma restituisce l'errore ""Attenzione, il documento caricato non coincide con il documento d'origine."" in allegato trasmetto il file originale e firmato in modalità sia CADES che PADES","<p><span style=""font-size: 14.6667px; color: rgb(0, 0, 0);"">Gentile [FAKE_PERSON], grazie per averci contattato. Affinché si possa completare correttamente la procedura di caricamento dell&#39;allegato firmato digitalmente, è necessario assicurarsi che, una volta creato e scaricato il documento da firmare, esso non subisca ulteriori salvataggi. Ad esempio è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot;. Tali azioni, infatti, determinerebbero una modifica della natura del file, rendendolo inaccettabile dalla piattaforma. Ti suggeriamo, quindi, di eliminare il documento firmato, accedere in piattaforma e generare nuovamente l&#39;allegato 3, farlo firmare al rappresentante legale seguendo le istruzioni date e nel più breve tempo possibile e caricarlo in piattaforma firmato.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoN57QAE/view
[Case],5007Q00000aoNshQAE,01163471,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.5 Digitalizzazione degli avvisi pubblici,chiusura misura 1.4.5,"Finanziamento PNRR misura 1.4.5., si segnalani le seguenti criticità: 1. Data di creazione della notifica non risulta valorizzata in automaticamente; 2. Data di chiamata dell’API di costo di notifica non risulta valorizzata automaticamente. a seguito di apertura Ticket sul portale PAGO PA viene riscontrato quanto segue: “in merito alla tua richiesta, il nostro team tecnico ha comunicato che i dati di [FAKE_INDIRIZZO] vengono inviati settimanalmente. Ciascun invio riporta i dati il primo venerdì utile a partire dal 14° giorno dalla data di dall’invio della notifica (ad esempio se il 3/10 vengono inviate lo notifiche, i dati saranno presenti nel DB alla data del 17/10 e pubblicati il venerdì di quella settimana, cioè il 20/10) Ti invitiamo a verificare i dati sul portale dedicato https://padigitale2026.gov.it/” A seguito ulteriore sollecito per l'argomento in questione, l'assistenza [FAKE_INDIRIZZO] ha riscontrato con il seguente messaggio: per il Vs Ente riscontriamo i seguenti servizi con notifiche create: • Notifiche Riscossione Tributi con pagamento • Notifiche Violazioni al Codice della Strada entrambi con data creazione notifica 29/11/2023. Quindi lato PagoPA risulta essere tutto in ordine. Per ulteriori verifiche Vi consigliamo di rivolgerVi a [FAKE_INDIRIZZO] all'indirizzo https://padigitale2026.gov.it/supporto/ Si rimane in attesa di urgene riscontro vista l'approssimarsi della scadenza riguardante la misura 1.4.5","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Allo step 4 di progetto &quot;Completamento attività&quot;, occorre inserire lo stato e altre informazioni per ogni attività.</p><p>Una volta cliccata la spunta accanto al nome del servizio, l’utente dovrà quindi procedere a modificare lo stato dell’attività in “Completata” e automaticamente si abiliteranno i campi “Data di creazione della notifica” e, solo per i servizi con pagamento, il campo “Data di chiamata dell’API di costo notifica. Successivamente, l’utente dovrà indicare se la notifica è stata integrata via API o meno. </p><p>Ti ricordiamo che affinché le date si prevalorizzino, il processo di attivazione dei servizi deve essere concluso positivamente. In particolare, il processo di integrazione e attivazione dei servizi si intende concluso con esito positivo nel momento in cui per ognuno dei servizi presenti nel fascicolo di progetto sia stata effettuata, e ne venga fornita evidenza, una notifica con esito positivo in ambiente di produzione di PND e, se previsto un pagamento, anche della richiesta di aggiornamento della posizione debitoria. L’evidenza consiste nella verifica del codice IUN e del codice tipologia atto delle notifiche.</p><p>Per completare il progetto, ti invitiamo quindi ad entrare nello step 4 di completamento delle attività, indicare come &quot;completato&quot; lo stato dell&#39;attività, quindi cliccare su &quot;conferma&quot;.</p><p>Per un supporto più operativo ti invitiamo, infine, a prendere nota delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum - versione novembre 2023 (ZIP), raggiungibile a questo link: https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ (Linee Guida Soggetti attuatori – Versioni in vigore) e nello specifico l’Allegato 6 - Completamento delle attività e verifiche tecniche [FAKE_INDIRIZZO] 1.4.5. e a verificare con il fornitore la corretta attivazione. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoNshQAE/view
[Case],5007Q00000aoQhPQAU,01163482,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione pagoPA,Richiesta ID [FAKE_PHONE],Riferimento Richiesta ID [FAKE_PHONE].,"<p><span style=""font-size: 11pt; font-family: -apple-system, Arial;"">Gentile [FAKE_PERSON], grazie per averci contattato. Da verifiche effettuate, risulta che il documento firmato digitalmente non corrisponde al documento in formato pdf generato dalla piattaforma, l&#39;anomali viene riscontrata dalla divergenzaxa delle date. Ti invitiamo a procedere nuovamente all&#39;invio del documento, assicurandoti che sia correttamente firmato digitalmente.</span></p>","[FAKE_INDIRIZZO],
""Da verifiche effettuate, risulta che il documento firmato digitalmente non corrisponde al documento in formato pdf generato dalla piattaforma, l'anomali viene riscontrata dalla divergenza delle date""
ovviamente, ho allegato i file a dimostrazione del problema...
La presente segnalazione è stata presentata IN RISPOSTA alla vostra richiesta (Richiesta ID [FAKE_PHONE]) in quanto non era più possibile rispondere ulteriormente:
""ti chiediamo gentilmente di inviarci evidenza del fatto in modo da poter segnalare il malfunzionamento al fornitore"" e 
"" abbiamo già richiesto un approfondimento al fornitore della Piattaforma e sono in corso analisi in tal senso""
Attendo notizie in merito, appurato che si tratta di un malfunzionamento della piattaforma.
[FAKE_PERSON] saluti","<p>Gentile [FAKE_PERSON], da verifiche con il fornitore non è emersa nessuna anomalia nel funzionamento della piattaforma, ti invitiamo pertanto a ripetere la procedura scaricando e caricando un nuovo documento firmato. Ti informiamo inoltre che abbiamo provveduto ad eliminare il documento precedente in modo da permetterti di generarne uno nuovo.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoQhPQAU/view
[Case],5007Q00000aoQm0QAE,01163484,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,CARICAMENTO RICHIESTA EROGAZIONE FINANZIAMENTO,[FAKE_INDIRIZZO] COME PROCEDERE AL FINE DEL CARICAMENTO DELLA RICHIESTA DI EROGAZIONE DEL FINANZIAMENTO IN QUANTO SCARICANDO L'ALLEGATO 5 DOPO CHE IL DIRIGENTE SCOLASTICO APPONE LA [FAKE_INDIRIZZO] FORMATO P7M QUANDO SI RICARICA IN PIATTAFORMA VIENE SEGNALATO L'ERRORE IN QUANTO IL FILE NON CORRISPONDE A QUELLO ORIGINALE. QUALE ALTERNATIVA E' PERCORRIBILE?,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che l&#39;attività di rigenerare il documento prima dell&#39;upload non produce un file diverso dal precedente se l&#39;utente non ha modificato altri campi dello step 5. Quando ricrei il documento, in mancanza di modifiche su altri campi, esso è identico a quello già scaricato.</p><p>Al fine di completare correttamente la procedura di caricamento, è necessario assicurarsi che, una volta creato e scaricato il documento da firmare, esso non subisca ulteriori salvataggi. Ad esempio è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot;.</p><p>Tali azioni, infatti, determinerebbero una modifica della natura del file, rendendolo inaccettabile dalla piattaforma.</p><p>Ti suggeriamo quindi di eliminare il documento firmato che genera errore e, a partire dall&#39;allegato in PDF generato dalla piattaforma, ripetere la procedura seguendo le indicazioni fornite.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoQm0QAE/view
[Case],5007Q00000aoRDLQA2,01163488,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.1 Esperienza dei servizi pubblici,ALLEGATO 5,"[FAKE_INDIRIZZO], allegato 5 caricato varie volte firmato in p7m, ma la piattaforma non lo riconosce come tale non facendoci proseguire per l'erogazione del finanziamento. Attendiamo vostre","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Al fine della risoluzione della problematica, ti suggeriamo di verificare di aver compilato correttamente tutti i campi obbligatori, in particolare i “dati contabili” del progetto (“Codice gestionale di contabilità pubblica” e “Conto corrente di tesoreria”).</p><p>Inoltre, ti invitiamo a controllare di aver indicato &[FAKE_INDIRIZZO]; nei campi relativi al conflitto di interesse e doppio finanziamento. </p><p>Infine ti ricordiamo che il certificato di regolare esecuzione del RUP deve essere firmato digitalmente in formato p7m caricandolo nell&#39;apposita sezione &quot;Documenti RUP e altri allegati&quot;.</p><p>Soltanto a seguito di tali operazioni, potrai inoltrare correttamente la richiesta di erogazione del finanziamento, firmata in p7m dal Legale Rappresentante.</p><p><br></p><p>Inoltre, affinché si possa completare correttamente la procedura di caricamento dell&#39;allegato firmato digitalmente, ti ricordiamo altresì che è necessario caricare firmato il documento originariamente generato, senza che esso subisca modifiche o salvataggi. Ad esempio è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot;. In caso di modifiche intervenute nei dati dello step 5, occorre invece rigenerare nuovamente il documento da firmare. </p><p><br></p><p>Ti invitiamo ad eseguire le operazioni descritte. In caso di ulteriore criticità, ti invitiamo ad aprire una richiesta di assistenza allegando screenshot dell’errore. </p>","[FAKE_INDIRIZZO], nel ringraziarvi per la risposta, comunico che abbiamo seguito tutte le indicazioni riportate e il file non viene accettato dalla piattaforma.","<p><span style=""color: rgb(68, 68, 68); font-family: -apple-system, Arial; font-size: 11pt;"">Gentile [FAKE_PERSON], da verifiche effettuate il sistema non rileva nessuna anomalia, pertanto è possibile continuare con la richiesta finanziamento.</span></p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoRDLQA2/view
[Case],5007Q00000aoRmBQAU,01163494,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.3.1 PDND,Manca un'API per l'asseverazione,"Buongiorno,","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche effettuate il servizio menzionato, sebbene attivo, non risulta creato in modo corretto (la API utilizzata non è univoca). Per risolvere il problema segnalato ti suggeriamo di rivolgerti al fornitore del progetto, al fine di creare una nuova e-service in sostituzione di quella errata, senza riutilizzare API ma partendo da zero. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoRmBQAU/view
[Case],5007Q00000aoRmkQAE,01163495,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.4 Adozione identità digitale,appalti digitali dal 1 gennaio 2024. dubbi su indicazione CIG in determina affidamento,"[FAKE_INDIRIZZO], viste le nuove modalità di richiesta del CIG il quale (nel nostro caso specifico utilizzando la PAD TuttoGare) viene rilasciato da ANAC in seguito a richiesta successiva alla fase di aggiudicazione, si chiede se sia comunque corretto emanare la determinazione di aggiudicazione/affidamento al fornitore senza l'indicazione del [FAKE_INDIRIZZO] ma solo del CUP. Si ringrazia per la delucidazione.","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Premesso che il Dipartimento per la trasformazione digitale non è titolato a fornire indicazioni rispetto al tema CIG, ti invitiamo a rivolgerti all&#39;ente competente (ANAC). Tuttavia possiamo altresì informarti che eventuali integrazioni/rettifiche alla documentazione contrattuale potranno essere inserite, prima del completamento delle attività, in autonomia dall&#39;ente tornando agli step precedenti in piattaforma, comunque potranno essere specificate nel [FAKE_INDIRIZZO] che dovrà essere caricato in fase di richiesta di erogazione del finanziamento. Infine saranno richieste in fase di verifica formale del progetto puntualmente dall&#39;asseveratore.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoRmkQAE/view
[Case],5007Q00000aoS1XQAU,01163621,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.2 Abilitazione e facilitazione migrazione al Cloud,Scheda DNSH,Ho contrattualizzato il progetto diversi mesi fa. La scadenza per la realizzazione è a 65 giorni. In piattaforma se entro nel progetto mi viene richiesto di ricompilare la scheda DNSH per ogni fornitore. Non capisco come posso farlo sulla piattaforma PADIGIATALE 2026. Oppure sarà necessario farlo ad attività concluse ? Attendo riscontro per supporto. [FAKE_PERSON],"<p>[FAKE_PERSON], grazie per averci contattato. Per aggiornare la scheda relativa al DNSH è sufficiente ritornare allo step 1del soggetto realizzatore e compilare l&#39; Autodichiarazione di conformità al DNSH per entrambi i soggetti realizzatori. [FAKE_PERSON] poi riconfermare lo step 1 e quelli successivi. In caso di criticità ri invitiamo ad aprire una richiesta di supporto allegando la schermata dalla quale si evince la richiesta di ricompilazione e la schermata di blocco che dovessi riscontrare</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoS1XQAU/view
[Case],5007Q00000aoSGQQA2,01163503,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.3.1 PDND,Richiesta chiarimento documentazione completamento attività,"Gentile supporto, i documenti di collaudo generati dal fornitore (per conferma finalizzazione attività, non mi riferisco alla checklist di asseverazione) devono essere controfirmati da un tecnico o dal responsabile dell'area (di appartenenza del tecnico stesso) del comune? Il fornitore ci ha informato che tale documento potrà essere caricato in fase di richiesta di finanziamento dopo l'asseverazione. Grazie","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che in fase di richiesta del finanziamento sarà necessario caricare esclusivamente la richiesta di erogazione del finanziamento firmata e il Certificato di Regolare Esecuzione firmato dal RUP.</p><p>Qualora fosse necessario allegare ulteriore documentazione, questa ti verrà richiesta nel corso dell&#39;asseverazione formale.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoSGQQA2/view
[Case],5007Q00000aoSNMQA2,01163505,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.1 e 1.2 Multimisura (ASL/AO),Decreto di finanziamento e tempi di contrattualizzazione/realizzazione,"[FAKE_INDIRIZZO], il decreto di finanziamento con cui è stata approvata la candidatura dell’INRCA è il n. 48-3/2023-PNRR del 17/07/2023. Mi chiedo come mai, entrando in Padigitale2026 nella sezione progetti e selezionando il progetto ""1.1 e 1.2 Multimisura"" la data approvazione finanziamento è il 22/08/2023.","<p>Gentile Benedetta, grazie per averci contattato.</p><p>Ti informiamo che da verifiche il decreto di finanziamento <span style=""background-color: rgb(255, 255, 255); font-size: 14px; color: rgb(68, 68, 68);"">48-3/2023-PNRR</span> è stato emesso <span style=""background-color: rgb(255, 255, 255); font-size: 14px;""> in data 17/7/2023.</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">In data 22/08/2023 è stato assegnato al tuo ente come da pec inviata in data 22/08/2024.</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Di seguito riportiamo il [FAKE_INDIRIZZO]>il finanziamento relativo alla candidatura 84117 relativa all&#39;avviso Avviso multimisura 1.1 e 1.2 &quot;Infrastrutture digitali e abilitazione al cloud&quot; - [FAKE_INDIRIZZO]/[FAKE_INDIRIZZO] (marzo 2023) è stato assegnato all&#39;amministrazione INRCA - IRCCS [FAKE_INDIRIZZO] e cura per anziani. Puoi visualizzare il decreto di finanziamento nella pagina dell&#39;avviso dedicato. </em></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoSNMQA2/view
[Case],5007Q00000aoSbyQAE,01163506,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.4.3 Adozione pagoPA,problema con dati ereditati da IPA,"AL MOMENTO [FAKE_INDIRIZZO] NUOVA DOMANDA, LA PIATTAFORMA NON PERMETTE DI SALVARE I DATI ANAGRAFICI DELL'ENTE, ANCHE SE GLI STESSI RISULTANO [FAKE_INDIRIZZO]. NON SI ATTIVA IL [FAKE_INDIRIZZO] ""AVANTI"" E QUINDI NON POSSIAMO PROSEGUIRE. SI ATTENDE RISCONTRO. ps: SICCOME SULLA VS PIATTAFORMA LA PEC DI RISCONTRO E' [FAKE_EMAIL], MA LA STESSA NON E' PRESENTE SU IPA, VOGLIATE UTILIZZARE O LA MAIL ORDINARIA [FAKE_EMAIL] O LA PEC [FAKE_EMAIL], GRAZIE","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Per avviare correttamente la candidatura è necessario prima aggiornare i dati del nuovo rappresentante legale. Ti ricordiamo che la piattaforma raccoglie da IPA solo il nome e il cognome. Per completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita), l&#39;utente che agisce per conto del rappresentante legale deve accedere alla sezione &quot;La mia PA&quot; della [FAKE_INDIRIZZO] (in alto a destra), all&#39;interno dell&#39;Area riservata.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoSbyQAE/view
[Case],5007Q00000aoSdzQAE,01163508,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.2 Abilitazione e facilitazione migrazione al Cloud,Non si invia allegato 5,Richiesta di erogazione del finanziamento,"<p>Gentile Francesca, grazie per averci contattato. Come anticipato telefonicamente ti informiamo che affinché si abiliti il tasto di invio della richiesta di erogazione è necessario che il certificato di regolare esecuzione a cura del RUP sia firmato in formato digitale. Considerato che, come condiviso, sono stati apposti correttamente i flag e il caricamento dell&#39;allegato 5 non vi restituisce errore ti invitiamo a procedere come indicato sopra. Se sussistessero altre criticità ti invitiamo a rispondere a questa o aprire una richiesta di supporto allegando una schermata del blocco riscontrato</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoSdzQAE/view
[Case],5007Q00000aoSswQAE,01163511,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Definire il nuovo referente per la transizione al digitale,"Il referente che era stato identificato e regolarmente iscritto in piattaforma non è più disponibile e quindi l'accesso non può più essere fatto, occorre validare un nuovo identificativo che sostituisca il precedente: quali modalità dobbiamo seguire? Resto a disposizione e ringrazio.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoSswQAE/view
[Case],5007Q00000aoT7rQAE,01163514,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,Nessuno,Richiesta subentro per [FAKE_INDIRIZZO] DI SANGIANO,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche effettuate risulta che attualmente per il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO], sei abilitato in qualità di delegato del Rappresentante Legale.</p><p>Ti ricordiamo che solo l&#39;utenza di &quot;incaricato&quot; può operare per più enti.</p><p>Inoltre, come richiesto telefonicamente, si provvedere a riportare di seguito un breve riepilogo della procedura  di subentro:</p><p>- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare;</p><p>- La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente;</p><p>- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presenta nella PEC di conferma subentro, sarà rimandato alla home page, dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoT7rQAE/view
[Case],5007Q00000aoTH3QAM,01163516,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione appIO,Lista servizi aggiornata AppIO,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che è possibile consultare al seguente link il nuovo Catalogo pubblicato da PagoPA (<a [FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]"" target=""_blank"">https://docs.pagopa.it/v1.0-catalogo-dei-servizi/</a> ). Ti ricordiamo che è altresì possibile richiedere un contatto con l&#39;account manager del tuo territorio, utilizzando il Form all’indirizzo che segue: <a href=""https://padigitale2026.gov.it/team-territoriali"" target=""_blank"">https://padigitale2026.gov.it/team-territoriali</a> .</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoTH3QAM/view
[Case],5007Q00000aoTSgQAM,01163624,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Richiesta possibilità di modifica domanda,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato. Come da conversazione telefonica intercorsa ti confermiamo che i due servizi citati &quot;Richiesta servizio trasporto scolastico&quot;</p><p>e &quot;Richiesta di accesso agli atti&quot; risultano inseriti nella richiesta di modifica del pacchetto (ID [FAKE_PHONE]) effettuata in data 18/01/2024 che risulta in valutazione. Non appena riceverete l&#39;esito della richiesta sarà possibile provvedere alla sostituzione dei servizi duplicati.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoTSgQAM/view
[Case],5007Q00000aoTUgQAM,01163618,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,ricandidatura 1.2 - integrazione piano di migrazione,"l'ente dopo aver rinunciato alla candidatura 1.2 nella nuova candidatura deve procedere alla riformulazione del piano  di migrazione per integrare ulteriori servizi nella nuova candidatura. La procedura ""vuoi integrare il piano di migrazione"" non consente la scelta di ulteriori servizi. Si chiede di indicare la procedura corretta.","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Da verifiche effettuate l&#39;ente può ampliare il piano di migrazione fino a 14 servizi, tanti quanti sono i servizi classificati. L&#39;ente quindi in questo momento può candidare potenzialmente 14 servizi o integrando il piano di migrazione, attualemente in bozza, e poi proseguendo la candidatura dopo che avrà inviato il piano in verifica, oppure attualmente candidando direttamente i 14 servizi. In questo ultimo caso la creazione della candidatura andrà a sviluppare un piano di migrazione da candidatura che aggiornerà il precedente.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoTUgQAM/view
[Case],5007Q00000aoTbwQAE,01163622,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.3.1 PDND,Informazioni su soggetti realizzatori,"Nel caso in cui la contrattualizzazione sia avvenuta nell'ambito di una convenzione CONSIP aggiudicata ad un RTI, quali soggetti del RTI devono essere indicati come ""Soggetti realizzatori"" (es. tutti, solo il mandatario, altro)?","<p>Gentile Giacomo, grazie per averci contattato. <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Sarà necessario caricare in piattaforma i componenti che eseguiranno i servizi e il contratto riferito al fornitore o partner/intermediario tecnologico che ha fornito supporto nell&#39;implementazione delle attività e relativo rilascio in esercizio. ll titolare effettivo va indicato per ciascuno di essi</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aoTbwQAE/view
