Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000eP3pzQAC,01252166,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Richiesta proroga,nell'ambito dell'evasione dei due progetti 2.2.3 enti terzi e adeguamento sue si richiede proroga per il completamento e supporto tecnico per la certificazione sia dell'ente che della società software nostra fornitrice. La stessa richiesta verrà inviata tramite mail a [FAKE_EMAIL],"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che per i progetti della misura 2.2.3 non è possibile richiedere modifiche alla data di scadenza né per la fase di contrattualizzazione né per quella di completamento. </p><p>Gli avvisi non prevedono la concessione di proroghe né la previsione di scadenze differenziate per singoli soggetti beneficiari. L’eventuale riconoscimento di termini ad hoc risulterebbe infatti incompatibile con l’esigenza di garantire il conseguimento degli obiettivi e dei traguardi programmati, nonché con il rispetto delle tempistiche inderogabili stabilite nell’ambito del PNRR. Tale evenienza potrebbe inoltre pregiudicare l’armonizzazione delle attività, la regolare gestione dei flussi finanziari e la corretta esecuzione degli interventi. </p><p>[FAKE_INDIRIZZO] restando quanto sopra, il [FAKE_INDIRIZZO] si riserva di disporre proroghe dei termini, da applicarsi in modo uniforme a tutti i soggetti attuatori, ove si verifichino circostanze straordinarie e oggettivamente rilevanti, tali da rendere necessario l’intervento ai fini della salvaguardia della coerenza e dell’efficacia dell’attuazione del sub-investimento. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eP3pzQAC/view
500bU00000eP1uGQAS,01252168,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta supporto tecnico per inserimento conto di [FAKE_INDIRIZZO] apertura allegato 5,"Gent.ma unità di missione, In fase di Richiesta di erogazione del finanziamento del progetto: •	CUP: I51C2[FAKE_PHONE] •	Descrizione progetto 1.2 Abilitazione e facilitazione migrazione al Cloud - acquisto di 9 servizi •	Data approvazione finanziamento 14/08/2025 •	Stato contrattualizzazione Completata •	Data conclusione attività Entro il 31/03/2026 •	Valore totale progetto 4977.00 € •	CLP [FAKE_PERSON] •	Stato progetto COMPLETATO la piattaforma richiede l’inserimento del conto di [FAKE_INDIRIZZO] in formato numerico di 11 caratteri. I nuovi conti di T.U. sono  identificati esclusivamente tramite codice IBAN (27 caratteri) e che questa Istituzione scolastica dispone unicamente di tale modalità di identificazione del conto, non essendo più previsto un codice numerico a 11 cifre. Tale incongruenza impedisce l’apertura dell'allegato 5, necessaria per procedere con l’erogazione del finanziamento. Si richiede supporto tecnico o indicazioni operative per superare il blocco. Grazie. Il Dirigente [FAKE_PERSON]. [FAKE_PERSON]","<p>Gentile [FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che il Dipartimento non eroga le somme spettanti ai soggetti attuatori con il sistema [FAKE_PERSON].Tes. bensì continua ad utilizzare - per gli enti assoggettati all&#39;obbligo di tesoreria unica - il tradizionale sistema di [FAKE_INDIRIZZO], ai sensi del Decreto ministeriale 11 ottobre 2021 del Ministero dell&#39;economia e delle Finanze.  </p><p>  </p><p>Le somme liquidate saranno pertanto erogate direttamente sul Conto di Tesoreria Unico dell&#39;ente presso la Banca d&#39;Italia (nel formato TU-xxx-xxxxxx).  </p><p>Ti informiamo a questo proposito che il conto presente in piattaforma è TU-451-[FAKE_PHONE] a cui è associato l&#39;IBAN  [FAKE_IBAN].</p><p> </p><p>Pertanto, nessuna ulteriore azione è necessaria e puoi procedere con la richiesta di erogazione del finanziamento. </p><p> </p><p>È possibile verificare la corrispondenza tra conto di [FAKE_INDIRIZZO] e [FAKE_INDIRIZZO] a questo indirizzo (<a href=""https://www.rgs.mef.gov.it/_Documenti/VERSIONE-I/[FAKE_INDIRIZZO]--i/[FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]"" target=""_blank"">link)</a>, file &quot;Codici IBAN conti di TU&quot;. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eP1uGQAS/view
500bU00000ePWpwQAG,01252171,,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,[FAKE_INDIRIZZO] ([FAKE_INDIRIZZO]) - Sostituzione del Rappresentante Legale per richiesta di erogazione del finanziamento,"[FAKE_INDIRIZZO], si comunica che il [FAKE_INDIRIZZO] è stato commissariato in data 31/12/2025. Si chiede quale sia la procedura da seguire per la richiesta di erogazione del finanziamento, con particolare riferimento alla sostituzione del Rappresentante Legale indicato nell’istanza di candidatura.","<p>Ti informiamo che la piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Pertanto, in caso di cambio di [FAKE_PERSON], occorre in primo luogo modificare questi dati su IPA (https://indicepa.gov.it/ipa-portale/). L’aggiornamento è a carico dell&#39;ente.  </p><p>Specifichiamo a seguire la procedura. </p><p>L&#39;Ente che vuole richiedere una modifica deve:  </p><p>• cercare il proprio Ente all&#39;interno di IPA;  </p><p>• compilare il modulo online fornendo i dati del nuovo referente;  </p><p>• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;  </p><p>• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">[FAKE_EMAIL]</a> il modulo ricevuto;  </p><p>oppure  </p><p>• inviare da una casella di [FAKE_INDIRIZZO], all&#39;indirizzo <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">[FAKE_EMAIL]</a> il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del CAD.  </p><p>È bene ricordare che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore.  </p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000ePWpwQAG/view
500bU00000eQXPmQAO,01252176,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,COMPONENTE RICHIESTA,"[FAKE_INDIRIZZO]. Come ente terzo ([FAKE_INDIRIZZO]) abbiamo correttamente trasmesso richiesta di finanziamento per 1 componente (il SUAP è gestito dall'[FAKE_INDIRIZZO], con il quale siamo in convenzione per il servizio). Ho però ora il dubbio di avere inserito, nel completamento dell'attività, le altre due componenti (SUAP B.O. e SUAP [FAKE_INDIRIZZO]). Come posso verificare, prima di tutto, quanto caricato e come eventualmente fare per sistemare la comunicazione? Grazie molte. [FAKE_PERSON] (Referente Amm.vo) [FAKE_INDIRIZZO]: [FAKE_PHONE]","<p><span style=""font-size: inherit;"">Gentile Simona, grazie per averci contattato. </span></p><p><span style=""font-size: inherit;"">Ti informiamo che il progetto è nello stato di verifica e quindi, poiché l’Ente si trova nella fase di “asseverazione tecnica”, non è possibile procedere in questa fase alla rettifica delle informazioni riportate in piattaforma.</span></p><p><span style=""font-size: inherit;"">Ti confermiamo che le anomalie evidenziate, qualora ritenuto necessario, potranno essere oggetto di sanatoria nelle successive fasi di asseverazione, previa puntuale richiesta da parte dell’asseveratore. </span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eQXPmQAO/view
500bU00000eQpBaQAK,01252179,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.3.1 PDND,"Ci sono delle incogruenze nei dati inseriti, verificali prima di completare le attività","MI occcorre supporto per correggere i problemi Ci sono delle incogruenze nei dati inseriti, verificali prima di completare le attività","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti comunichiamo che puoi ora procedere alla richiesta del finanziamento completando il quinto ed ultimo step in piattaforma.</p><p>Ti invitiamo a procedere.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eQpBaQAK/view
500bU00000eRKiUQAW,01252183,,Altro - Servizi Aggiunti,,2.3.2 SIGP,richiesta informazioni,[FAKE_INDIRIZZO],"<p>Ti informiamo che il Soggetto Attuatore può affidare lo svolgimento delle attività a uno o più fornitori autonomamente individuati, nel rispetto del codice degli appalti, della normativa prevista per il suo ente e del contenuto dell’avviso. In particolare, come previsto dall&#39;avviso, deve assicurare l’osservanza, nelle procedure di affidamento, delle norme nazionali ed europee in materia di appalti pubblici e di ogni altra normativa o regolamentazione prescrittiva pertinente.</p><p>Non sono presenti vincoli tecnici in merito a tale scelta. Maggiori dettagli operativi sull&#39;implementazione del progetto sono raggiungibili su questa pagina <a href=""https://areariservata.padigitale2026.gov.it/[FAKE_INDIRIZZO]=a01bU00000SjijHQAR#linee-guida-soggetti-attuatori"" target=""_blank"">Dettagli Avviso - PA digitale 2026</a> nella sezione Linee Guida Soggetti attuatori.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eRKiUQAW/view
500bU00000eSzy4QAC,01252188,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Richiesta proroga,Buongiorno per la misura 1.3.1 Piattaforma Digitale Nazionale dati ANNCSU comuni ho necessita di chiedere la proroga. Si chiede le istruzioni per tale richiesta,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la scadenza del progetto è prevista in data 20/02/2026. Al fine di chiedere una proroga, ti invitiamo ad accedere in piattaforma nella gestione del progetto e richiedere una proroga di cronoprogramma tramite il pulsante &quot;Posticipa la scadenza&quot;. Ti ricordiamo che è possibile indicare la data di posticipo desiderata entro il range dell&#39;attuale trimestre, cioè con data ultima possibile 31/03/2026. Occorre altresì fornire una motivazione dettagliata. Ti invitiamo a procedere. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eSzy4QAC/view
500bU00000eTA10QAG,01252192,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Completamento delle attività - problematica,"Nella sezione di completamento attività ci esce questo messaggio: ""Non è possibile completare le attività perchè è ancora in corso il Suite Black Box Test. Attendi che il test sia terminato per procedere. Se il problema persiste, contatta il tuo fornitore"". Questo [FAKE_INDIRIZZO] ha contattato il nostro fornitore SISCOM S.p.A. che ci ha confermato di aver regolarmente superato i test per il proprio prodotto - SISCOM_BlackBox_ET - e pertanto non riesce a fornirci la soluzione al problema. Potete cortesemente verificare qual è il disguido? Grazie","<p>Gentile,</p><p>facendo seguito alla recente interlocuzione telefonica per la risoluzione delle questioni evidenziate, con la presente confermiamo la nostra disponibilità per eventuali ulteriori necessità.<strong> </strong></p><p>Cordiali saluti.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTA10QAG/view
500bU00000eT7ZUQA0,01252194,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Codice gestionale di contabilità pubblica,"Nella richiesta di erogazione del finanziamento, si chiede il ""Codice gestionale di contabilità pubblica"" che non risulta chiaro da dove possa essere dedotto, in quanto le opzioni proposte non sembrano pertinenti all'acquisto effettuato.","<p>Il codice Gestionale dei pagamenti delle amministrazioni pubbliche è un codice per la rilevazione telematica degli incassi e dei pagamenti degli Enti ed è selezionabile dal menù a tendina al momento della compilazione della domanda di erogazione del finanziamento.</p><p>La scelta è possibile tra le seguenti voci:</p><ul><li> Consulenza Informatica</li><li> Altre [FAKE_PERSON]> Altri fondi da ripartire</li><li> Manutenzione straordinaria di software.</li></ul><p> </p><p>Nello specifico, occorre scegliere il codice più opportuno in relazione all’Avviso di riferimento tra quelli disponibili nel menù a tendina. Si tratta di indicare la voce prevalente della spesa effettuata, meramente per fini statistici.</p><p>Ti invitiamo a valutare quale codice ritenete più opportuno inserire tra quelli a disposizione.</p><p> </p><p>In generale ai fini della corretta imputazione dei codici gestionali di spesa ti invitiamo a consultare l&#39;apposita &quot;Codificazione Gestionale dei pagamenti delle amministrazioni pubbliche&quot; emanata con circolare del MEF n.5 del 2 febbraio 2009 pubblicata in GURI n.45 del 24 febbraio 2009 <a [FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]/id/2009/02/24/09A01715/sg"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">https://www.gazzettaufficiale.it/eli/id/2009/02/24/09A01715/sg</a>.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eT7ZUQA0/view
500bU00000eTFjZQAW,01252196,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta chiarimenti in merito ai controlli a campione su Misura PNRR 1.2 Abilitazione al Cloud,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che è necessario trasmettere la documentazione per tutti e 4 gli affidamenti realizzati. Ti invitiamo a procedere e in caso di ulteriori necessità, ti ricordiamo che puoi contattare il tuo account manager al seguente form: <a href=""https://padigitale2026.gov.it/supporto/team-territoriali"" target=""_blank"">https://padigitale2026.gov.it/supporto/team-territoriali</a>.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTFjZQAW/view
500bU00000eTQtoQAG,01252202,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Conto [FAKE_INDIRIZZO] fase richiesta erogazione finanziamento,Buongiorno,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che le attività di liquidazione del Dipartimento avvengono direttamente tramite Conto di Tesoreria Unico presso la Banca d&#39;Italia (nel formato TU-xxx-xxxxxx) pertanto, non è necessario comunicare l&#39; [FAKE_INDIRIZZO] collegato, in quanto il pagamento continuerà ad avvenire con le consuete modalità, direttamente sul conto di tesoreria unica del vostro ente. </p><p><br></p><p>Ti informiamo a questo proposito che il conto presente in piattaforma è TU-220-[FAKE_PHONE], esposto all&#39;ente nel formato con 6 cifre finali (senza lo 0 iniziale), a cui è associato l&#39;IBAN [FAKE_INDIRIZZO]>Pertanto, nessuna ulteriore azione è necessaria. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTQtoQAG/view
500bU00000eTklOQAS,01252302,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA DI FINANZIAMENTO,HO SCARICATO L'ALLEGATO 5 FATTO FIRMARE DAL DIRIGENTE MA AL MOMENTO DEL SALVATAGGIO MO CIDE CHE NON E' POSSIBILE [FAKE_INDIRIZZO] QUANCHECOSA E' [FAKE_INDIRIZZO].,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Affinché si possa completare correttamente la procedura di caricamento dell&#39;allegato firmato digitalmente, ti ricordiamo altresì che è necessario caricare firmato il documento originariamente generato, senza che esso subisca modifiche o salvataggi. Ad esempio, è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot; (in caso di modifiche intervenute nei dati dello step 5, occorre invece rigenerare nuovamente il documento da firmare). Tali azioni, infatti, determinerebbero una modifica della natura del file, rendendolo inaccettabile dalla piattaforma. </p><p>Ti suggeriamo quindi di eliminare il documento firmato che genera errore e, a partire dall&#39;allegato in PDF generato dalla piattaforma, ripetere la procedura seguendo le indicazioni fornite e in particolare:  </p><p>• non rinominare il file PDF (rimuovere precedentemente dalla cartella in cui si scarica il documento eventuali copie precedenti)  </p><p>• firmare digitalmente il file scaricato (senza modificare o scannerizzare) &quot;Allegato 5&quot; </p><p>• verificare che il file caricato sia in formato P7M (CADES) o PADES (.pdf) </p><p>• verificare che il file caricato corrisponda all’ultima versione scaricata; </p><p>• verificare che sia presente la firma digitale; </p><p>• verificare che la firma digitale sia quella del rappresentante legale. </p><p> </p><p>Ti invitiamo ad eseguire le operazioni descritte. Se la problematica dovesse persistere, ti preghiamo di non rimuovere il p7m dell&#39;allegato 5 - anche qualora ci sia un messaggio di errore - e di aprire una nuova richiesta di assistenza da area privata per segnalarci il malfunzionamento, allegando screenshot dell’errore. </p><p><br></p><p><strong>Ti informiamo infine che è possibile scaricare il template CRE e ricaricarlo solo dopo aver caricato in piattaforma l&#39;allegato 5 debitamente firmato. </strong></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTklOQAS/view
500bU00000eTMbyQAG,01252305,Amministrazione,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,NUMERO CONTO DI [FAKE_INDIRIZZO] UNICO ERRATO,[FAKE_INDIRIZZO] CHE IL NUMERO DEL CONTO DI [FAKE_INDIRIZZO] UNICO [FAKE_INDIRIZZO] E' PIU' QUELLO CHE COMPARE DI DEFAULT AL MOMENTO DELLA RICHIESTA DI EROGAZIONE DEL FINANZIAMENTO. IL PRECEDENTE VA SOSTITUITO CON IL SEGUENTE: TU-XXX-XXXXXX,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che il Dipartimento non eroga le somme spettanti ai soggetti attuatori con il sistema Re.Tes. bensì continua ad utilizzare - per gli enti assoggettati all&#39;obbligo di tesoreria unica - il tradizionale sistema di [FAKE_INDIRIZZO], ai sensi del Decreto ministeriale 11 ottobre 2021 del Ministero dell&#39;Economia e delle Finanze.</p><p>Le somme liquidate saranno pertanto erogate direttamente sul Conto di Tesoreria Unico dell&#39;ente presso la Banca d&#39;Italia (nel formato TU-xxx-xxxxxx).</p><p>Ti informiamo, a questo proposito, che il conto presente in piattaforma è TU-XXX-XXXXXX, a cui è associato l&#39;IBAN [FAKE_IBAN].</p><p>Pertanto, nessuna ulteriore azione è necessaria.</p><p>È possibile verificare la corrispondenza tra conto di [FAKE_INDIRIZZO] e [FAKE_INDIRIZZO] a questo indirizzo (<a href=""https://www.rgs.mef.gov.it/VERSIONE-I/attivita_istituzionali/formazione_e_gestione_del_bilancio/tesoreria_dello_stato/strumenti_di_versamento_in_tesoreria/amministrazioni_pubbliche/?_selmenu=3_1"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">link</a>), file &quot;Codici IBAN conti di [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTMbyQAG/view
500bU00000eT6fEQAS,01252306,Amministrazione,Altro - Servizi Aggiunti,,1.4.4 Adozione identità digitale,[FAKE_INDIRIZZO] CONTO [FAKE_INDIRIZZO] UNICO ERRATO,"SI EVIDENZIA CHE IL NUMERO DEL CONTO DI TESORERIA UNICO CHE COMPARE DI DEFAULT AL MOMENTO DELLA RICHIESTA DI EROGAZIONE DEL FINANZIAMENTO E' ERRATO, ESSENDO CAMBIATO. PERTANTO [FAKE_INDIRIZZO] E SOSTITUITO CON IL SEGUENTE: TU-XXX-XXXXXX","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che il Dipartimento non eroga le somme spettanti ai soggetti attuatori con il sistema Re.Tes. bensì continua ad utilizzare - per gli enti assoggettati all&#39;obbligo di tesoreria unica - il tradizionale sistema di [FAKE_INDIRIZZO], ai sensi del Decreto ministeriale 11 ottobre 2021 del Ministero dell&#39;Economia e delle Finanze.</p><p>Le somme liquidate saranno pertanto erogate direttamente sul Conto di Tesoreria Unico dell&#39;ente presso la Banca d&#39;Italia (nel formato TU-xxx-xxxxxx).</p><p>Ti informiamo, a questo proposito, che il conto presente in piattaforma è TU-XXX-XXXXXX, a cui è associato l&#39;IBAN [FAKE_IBAN].</p><p>Pertanto, nessuna ulteriore azione è necessaria.</p><p>È possibile verificare la corrispondenza tra conto di [FAKE_INDIRIZZO] e [FAKE_INDIRIZZO] a questo indirizzo (<a href=""https://www.rgs.mef.gov.it/VERSIONE-I/attivita_istituzionali/formazione_e_gestione_del_bilancio/tesoreria_dello_stato/strumenti_di_versamento_in_tesoreria/amministrazioni_pubbliche/?_selmenu=3_1"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">link</a>), file &quot;Codici IBAN conti di [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eT6fEQAS/view
500bU00000eU37yQAC,01252309,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Variazione anagrafica,"[FAKE_INDIRIZZO] si chiede come poter variare l'anagrafica del legale rappresentante, così da procedere alla richiesta di finanziamento; o se essa debba procedere con la vecchia anagrafica. Nuova d.s. subentrante dallo 01/09/2025. DSGA IC Subiaco","<p>Gentile [FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che la piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Pertanto, in caso di cambio di [FAKE_PERSON], occorre in primo luogo modificare questi dati su IPA (https://indicepa.gov.it/ipa-portale/). L’aggiornamento è a carico dell&#39;ente.  </p><p>Specifichiamo a seguire la procedura. </p><p>L&#39;Ente che vuole richiedere una modifica deve:  </p><p>• cercare il proprio Ente all&#39;interno di IPA;  </p><p>• compilare il modulo online fornendo i dati del nuovo referente;  </p><p>• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;  </p><p>• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto;  </p><p>oppure  </p><p>• inviare da una casella di [FAKE_INDIRIZZO], all&#39;indirizzo [FAKE_EMAIL] il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del CAD.  </p><p>È bene ricordare che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore.  </p><p><br></p><p>Successivamente all&#39;aggiornamento dei dati su IPA, nel caso in cui il nuovo Rappresentante Legale intenda acquisire anche il ruolo di “Super Admin” per agire in piattaforma [FAKE_INDIRIZZO] digitale 2026 e gestire le utenze, occorre attuare una procedura di subentro in piattaforma al fine di rendere attiva l&#39;utenza del nuovo Rappresentante Legale in piattaforma e rimuovere la precedente utenza Super Admin attiva .</p><p> A seguire illustriamo la procedura di subentro</p><p>- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare </p><p>- La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente su IPA. </p><p>- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presente nella PEC di conferma subentro e sarà rimandato alla home page dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro e rimuovere il precedente utente. Precisiamo che non è sufficiente la sola conferma del link presente nell’email ma è necessario successivamente procedere all’autenticazione con SPID alla piattaforma, nella stessa sessione. </p><p>- A completamento dell&#39;operazione, l&#39;utente subentrante è tenuto a a completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della [FAKE_INDIRIZZO], all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID. </p><p><br></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eU37yQAC/view
500bU00000eTgvyQAC,01252310,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,[FAKE_INDIRIZZO] CONFORMITÀ AL DNSH  e SCHEDE,[FAKE_PERSON] giorno. Nell'anagrafica del soggetto realizzatore si chiede una autodichiarazione e la compilazione di tre schede. Ma a chi compete la compilazione e sottoscrizione dell'una e delle altre? Al soggetto realizzatore o all'Ente? Grazie per l'attenzione [FAKE_PERSON],"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la piattaforma, per l&#39;avviso 2.2.3 – “Digitalizzazione delle procedure (SUAP &amp; SUE)” – [FAKE_INDIRIZZO], abiliterà il proseguimento quando <strong>tutte e solo le 3 schede</strong> saranno caricate dall&#39;ente. Non è necessario, pertanto, inserire documenti diversi dalle 3 schede indicate.</p><p>Come previsto dall&#39;Avviso in oggetto, all’art. 11, comma 1, lett. b), ti confermiamo che è obbligatorio il rispetto del principio di DNSH, quindi in fase di contrattualizzazione il Soggetto attuatore è tenuto alla compilazione delle checklist DNSH nn. 3,6 e 8.</p><p>L’onere di compilazione delle Check List DNSH è sempre in capo al <strong>Soggetto attuatore (Ente che partecipa all&#39;avviso)</strong>, il quale deve acquisire (e tenere agli atti anche per fornirli, a richiesta, per eventuali controlli a campione), dal suo fornitore tutte le informazioni necessarie per la corretta compilazione delle Checklist relative al DNSH. Pertanto, in fase di contrattualizzazione, il Soggetto attuatore è tenuto alla compilazione delle checklist DNSH n. 3, 6 e 8.</p><p>Anche nell&#39;ipotesi in cui si rilevi che i punti di controllo non siano applicabili ([FAKE_INDIRIZZO]), le checklist devono essere compilate tutte, scegliendo uno dei valori presenti nella cella di riferimento ([FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]/Non applicabile) e caricate, <strong>firmate dal Soggetto attuatore</strong>, nell’apposita sezione della piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eTgvyQAC/view
500bU00000eUSxpQAG,01252314,Amministrazione,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Modifica Conto di tesoreria,Il Conto di tesoreria indicato di default è quello ormai sostituito con il seguente IT 85 M 01[FAKE_PHONE] TU[FAKE_PHONE].,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p><br></p><p>Ti informiamo che il Dipartimento non eroga le somme spettanti ai soggetti attuatori con il sistema Re.Tes. bensì continua ad utilizzare - per gli enti assoggettati all&#39;obbligo di tesoreria unica - il tradizionale sistema di [FAKE_INDIRIZZO] (nel formato TU-xxx-xxxxxx), ai sensi del Decreto ministeriale 11 ottobre 2021 del Ministero dell&#39;economia e delle Finanze e pertanto, non è necessario comunicare l&#39; [FAKE_INDIRIZZO] collegato, in quanto il pagamento continuerà ad avvenire con le consuete modalità, direttamente sul conto di tesoreria unica del vostro ente. </p><p><br></p><p>Ti informiamo a questo proposito che il conto presente in piattaforma è <strong>TU-[FAKE_PHONE]</strong>, esposto all&#39;ente nel formato con 6 cifre finali (senza lo 0 iniziale), a cui è associato l&#39;IBAN [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eUSxpQAG/view
500bU00000eUShjQAG,01252317,Amministrazione,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,digitalizzazione SUE SUAP,"[FAKE_INDIRIZZO], faccio seguito alla mia richiesta precedente in cui mi avevate chiarito che dovevamo concludere tutte le operazioni entro il 31.03.2026. Oggi ho ricevuto un invito da Invitalia per un webinar in tema di SUE (fase contrattualizzazione). Sono andata a vedermi il sito Invitalia dedicato all'argomento e trovo che c'è una scadenza al 26.02.2026. E' corretto? devo dare indicazioni alla ditta incaricata? grazie","<p>Gentile,</p><p>facendo seguito alla recente interlocuzione telefonica per la risoluzione delle questioni evidenziate, con la presente confermiamo la nostra disponibilità per eventuali ulteriori necessità.  </p><p>[FAKE_PERSON] saluti. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000eUShjQAG/view
