_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000Zh78gQAB,01155035,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,selezione servizi app io,"Buongiorno,","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la richiesta di modifica risulta in valutazione, è necessario attenderne l&#39;esito. Successivamente sarà possibile per l&#39;ente entrare nel progetto e seguendo la procedura guidata effettuare la sostituzione dei servizi, generare il documento di istanza di modifica, firmarlo e ricaricarlo in piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh78gQAB/view
[Case],5007Q00000Zh7VEQAZ,01155017,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,gestione asseverazione /chiusura,Buongiorno,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Con riferimento al tuo quesito, ti informiamo che nel campo &quot;data di completamento&quot; è necessario indicare la data effettiva di conclusione con esito positivo del processo di migrazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7VEQAZ/view
[Case],5007Q00000Zh7cFQAR,01155018,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,1.2 Abilitazione e facilitazione migrazione al Cloud,CHIARIMENTI MIGRAZIONE,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti confermiamo che, da verifiche effettuate, non risulta inviata alcuna candidatura per l&#39;ISTITUTO COMPRENSIVO - &#39;SAN MICHELE [FAKE_PERSON]>Inoltre, ti informiamo che la tua utenza è l&#39;unica attualmente abilitata ad accedere sulla [FAKE_INDIRIZZO] digitale 2026 per l&#39;ISTITUTO COMPRENSIVO - &#39;SAN [FAKE_PERSON]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7cFQAR/view
[Case],5007Q00000Zh7knQAB,01155020,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.4.4 Adozione identità digitale,AGGIORNAMENTO DATA [FAKE_INDIRIZZO] CON PROTOCOLLO OPENID,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>In caso di difformità rilevate rispetto a quanto indicato in Piattaforma, in merito allo stato di attivazione di SPID/CIE, ti invitiamo a contattare IPZS per CIE e Agid per [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7knQAB/view
[Case],5007Q00000Zh7lvQAB,01155022,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.5 Digitalizzazione degli avvisi pubblici,RICHIESTA VARIAZIONE CRONOPROGRAMMA,"IL [FAKE_INDIRIZZO] MI PERMETTE DI [FAKE_INDIRIZZO] PROROGA [FAKE_INDIRIZZO] SEGUITO DELLA RICHIESTA DELL’ASSEVERATORE [FAKE_PHONE] IN CUI SI RICHIEDEVA DI PROCEDERE A VERIFICA PRESSO ENTI TERZI. IN CONSIDERAZIONE CHE UNA ANALOGA RICHIESTA DI [FAKE_INDIRIZZO] 30/11/2023 ERA STATA RESPINTA IN QUANTO CONSIDERAVATE CHIUSE LE ATTIVITA'. ALLA LUCE DELLE VERIFICHE, IN DATA ODIERNA HO PROVATO A CHIEDERE UNA PROROGA MA LA PIATTAFORMA NON MI PERMETTEVA DI FARLO IN CONSIDERAZIONE CHE LA STESSA è NECESSARIA PER OTTEMPERARE AGLI APPROFONDIMENTI RICHIESTI DALL'ASSEVERATORE. PER CUI [FAKE_INDIRIZZO] 30 [FAKE_INDIRIZZO] FINE DI PERMETTERE DI CONCLUDERE IL PROGETTO POSITIVAMENTE.","<p>[FAKE_PERSON], grazie per averci contattato. Le informazioni che comunichi tramite l&#39;help desk non possono essere veicolate all&#39;asseveratore. Ti invitiamo a procedere prontamente con quanto richiesto nella richiesta <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">[FAKE_PHONE]</span>, notificata il 19/11/2023, accedendo alla piattaforma nella sezione Scrivania/[FAKE_INDIRIZZO] e [FAKE_INDIRIZZO]. Ti informiamo che hai ricevuto una comunicazione anche via PEC </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7lvQAB/view
[Case],5007Q00000Zh7nDQAR,01155024,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione pagoPA,MODIFICA TITOLARE EFFETTIVO FORNITORE - RICHIESTA SBLOCCO,"[FAKE_INDIRIZZO], al fine di procedere alla modifica del titolare effettivo del soggetto contrattualizzato presente in piattaforma, inserito per mero errore materiale in modo errato, si richiede lo sblocco del progetto.","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che il progetto è stato sbloccato al fine di consentire le modifiche richieste. Ti invitiamo pertanto a tornare allo step 1, provvedere all&#39;aggiornamento dei dati del titolare effettivo e risottomettere il progetto in [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7nDQAR/view
[Case],5007Q00000Zh7nhQAB,01155025,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.3 Adozione appIO,"MODIFICA CONFIGURAZIONE DOMANDA DI FINANZIAMENTO PNRR MISSIONE 1 COMPONENTE 1 - INVESTIMENTO 1.4 ""SERVIZI E CITTADINANZA DIGITALE"" - Misura 1.4.3 ""Adozione app IO (Comuni)""","Ho terminato in data odierna la procedura relativa all'oggetto, mi sono accorta che la determina allegata non riporta il logo PNRR, come devo operare ? E' possibile sostituire la determina ?","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che non è obbligatorio né necessario inserire il logo nei contratti, nelle determine e negli ordini di servizio.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7nhQAB/view
[Case],5007Q00000Zh7ouQAB,01155026,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Permesso negato all'invio domanda di erogazione finanziamento,"[FAKE_INDIRIZZO], ho caricato tutta la documentazione richiesta, firmata digitalmente, ma il portale non mi permette di procedere con l'invio della richiesta di erogazione del finanziamento.","<p>Gentile Donatella, grazie per averci contattato.</p><p><br></p><p>Da verifiche effettuate, il certificato di regolare esecuzione è stato firmato digitalmente in formato PADES (.pdf).</p><p>Ti informiamo che il certificato di regolare esecuzione deve essere firmato digitalmente dal RUP in formato CADES (.p7m).</p><p>A valle del corretto caricamento del certificato di regolare esecuzione, secondo le istruzioni sopra fornite, qualora la criticità segnalata dovesse persistere, ti chiediamo gentilmente di rispondere alla presente o di aprire una nuova richiesta di [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7ouQAB/view
[Case],5007Q00000Zh7roQAB,01155027,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Variazione Titolare Effettivo,"[FAKE_INDIRIZZO], il progetto si trovi già in fase di asseverazione tecnica ma il titolare effettivo del Soggetto realizzatore risulta   errato  per mero errore materiale. Si rihciede quindi lo sblocco del progetto per consentire l'aggiornamento dei dati del [FAKE_INDIRIZZO].","<p>[FAKE_PERSON], alla tua richiesta di supporto è stata fornita risoluzione attraverso il tkt <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">[FAKE_PHONE]. Si procede pertanto alla chiusura di questa</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh7roQAB/view
[Case],5007Q00000Zh8BkQAJ,01155039,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Sostituzione servizio non conforme al catalogo,"In merito al progetto 61801 si chiede la sostituzione del servizio ""[FAKE_PERSON] di concorso"" con il servizio ""Orientamento e formazione"" previsto dal catalogo.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che il servizio &quot;Orientamento e formazione&quot;, rientra tra quelli in linea con il catalogo e senza dubbio può essere attivato dall&#39;ente, tuttavia per portare a termine il progetto 61081, è necessario che venga modificata l&#39;istanza presentata in quanto il servizio  &quot;Bandi di concorso&quot;, essendo già conforme al catalogo, non può essere oggetto di modifica. Al fine del buon esito del progetto ti suggeriamo di rispondere a questa richiesta di assistenza chiedendo il rigetto dell&#39;istanza già presentata, per velocizzare la procedura e non attenderne il certo rigetto, e ripresentarne una nuova che contenga tutti servizi precedentemente inseriti ad eccezione di &quot;Bandi di concorso&quot;. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8BkQAJ/view
[Case],5007Q00000Zh8BtQAJ,01155034,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Eliminazione servizi AppIO,"Ho inviato la richiesta di modifica servizi AppIO per aggiornamento Manuale dei servizi. Ho richiamato il servizio da mantenere e ho aggiunto i servizi da eliminare, provvedendo all'invio della domanda. Dovevo eliminare un ulteriore servizio legato ad altra voce. A questo punto devo aspettare che mi accettino la modifica per l'inserimento dell'altra modifica servizi? Solo ad accettazione modifica potrò inserire i nuovi servizi?","<p>Gentile [FAKE_PERSON], [FAKE_PERSON] averci contattato. Ti informiamo che risultando ancora in valutazione la richiesta di modifica presentata è possibile richiederne il rigetto, rispondendo a questa richiesta di assistenza o aprendone una nuova. Alternativamente, una volta approvata l&#39;attuale richiesta sarà necessario portare a termine tutte le attività ad essa connesse e successivamente si riabiliterà il tasto in piattaforma per richiedere una nuova modifica al progetto.</p>","[FAKE_PERSON] seguito a [FAKE_INDIRIZZO]. risposta per chiedere il rigetto della richiesta di modifica servizi APPIO inviata. Chiedo celere attivazione del tasto in piattaforma, per poter inserire una nuova modifica al progetto di aggiornamento dei servizi come da [FAKE_PERSON], considerata l'imminente scadenza del 30/11/23.","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che l&#39;istanza di modifica è stata rigettatta. Da verifiche risulta che hai già presentato la nuova istanza con i servizi che l&#39;ente intende modificare, ti invitiamo pertanto ad attenderne l&#39;esito per provvedere alla sostituzione dei servizi.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8BtQAJ/view
[Case],5007Q00000Zh8FMQAZ,01155038,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.5 Digitalizzazione degli avvisi pubblici,Mancata attivazione del pulsante invia,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che, per l’invio della richiesta di erogazione del finanziamento, è necessario caricare il [FAKE_INDIRIZZO] firmato dal RUP in formato P7M (Cades). Infatti, da verifiche effettuate, tale certificato risulta caricato in formato PDF.</p><p>Caricato il Certificato di Regolare Esecuzione nel corretto formato (P7M), sarà possibile procedere con l’invio della richiesta di erogazione del finanziamento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8FMQAZ/view
[Case],5007Q00000Zh8FmQAJ,01155080,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.2 Abilitazione e facilitazione migrazione al Cloud,"Compilazione modulo ""Richiesta di erogazione del finanziamento""","[FAKE_INDIRIZZO], sono a chiedere assistenza per alcune parti riguardanti i dati di conservazione ed i dati contabili del modulo in oggetto riferito alla fase conclusiva di richiesta finanziamento del bando [FAKE_PERSON] 1.2.","<p><span style=""font-size: 11pt;"">Gentile Vania, grazie per averci contattato. </span></p><p><span style=""font-size: 11pt;"">Nella sezione del Responsabile della conservazione occorre inserire Il nome e il cognome del responsabile della conservazione (es. responsabile interno del comune) e infine l’indirizzo, il comune e la provincia di conservazione di questi.</span></p><p><span style=""font-size: 11pt;""> Ti informiamo che il responsabile della conservazione è il responsabile individuato a norma dell&#39;art. 44 d.lgs 82/2005 (CAD).</span></p><p><span style=""font-size: 11pt;""> Il codice Gestionale dei pagamenti delle amministrazioni pubbliche è un codice per la rilevazione telematica degli incassi e dei pagamenti degli Enti.</span></p><p><span style=""font-size: 11pt;""> In generale ai fini della corretta imputazione dei codici gestionali di spesa ti invitiamo a consultare l&#39;apposita &quot;Codificazione Gestionale dei pagamenti delle amministrazioni pubbliche&quot; emanata con circolare del MEF n.5 del 2 febbraio 2009 pubblicata in GURI n.45 del 24 febbraio 2009 </span><a href=""https://www.gazzettaufficiale.it/eli/id/2009/02/24/09A01715/sg"" target=""_blank"" style=""font-size: 11pt; color: windowtext;"">https://www.gazzettaufficiale.it/eli/id/2009/02/24/09A01715/sg</a><span style=""font-size: 11pt;"">.</span></p><p> La scelta è possibile tra le seguenti voci:</p><p> Cod. 036 “Consulenza Informatica”</p><p> Cod. 039 “Altre [FAKE_INDIRIZZO]> Cod. 205 “Altri fondi da ripartire”</p><p> Cod. 277 “Manutenzione straordinaria di software”.</p><p> Ad ogni modo, nello specifico, occorre scegliere il codice più opportuno tra quelli disponibili nel menù a tendina. Si tratta di indicare la voce prevalente della spesa effettuata, meramente per fini statistici.</p><p> Ti invitiamo a valutare quale codice ritenete più opportuno inserire tra quelli a disposizione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8FmQAJ/view
[Case],5007Q00000Zh8OTQAZ,01155042,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,malfunzionamento piattaforma digitale,Buon pomeriggio non si riesce al caricare sulla piattaforma pa digitale in cloud  i dati  ANAGRAFICI   dei soggetti realizzatori  ne dei titolari effewttivi in quanti i tasti per il salvataggio non sono attivi attedniamo riscontro per risoluzione problema,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8OTQAZ/view
[Case],5007Q00000Zh8RhQAJ,01155044,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione appIO,Servizi APP IO,"[FAKE_INDIRIZZO], come [FAKE_INDIRIZZO] posso attivare dei servizi app io (per inviare delle comunicazione) della macro area ""Educazione e formazione"" nello specifico ""Asilo Nido"", ""scuola d'infanzia"" e ""centri estivi"" che sono gestiti in Unione?","<p>Gentile Diego, grazie per averci contattato. Ti informiamo che puoi richiedere il finanziamento dei servizi purché la titolarità del servizio sia in carico al soggetto attuatore di questo avviso, il [FAKE_INDIRIZZO] e sia riconoscibile per ogni [FAKE_INDIRIZZO] il servizio relativo.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8RhQAJ/view
[Case],5007Q00000Zh8U7QAJ,01155045,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta controllo dati.,"[FAKE_INDIRIZZO], in fase di asseverazione è stato riscontrato che il numero degli addetti al servizio ""Libri di testo"" è superiore a quelli che effettivamente vi operano. Si richiede la verifica del dato: dove è possibile ricavarlo per rettificarlo? Grazie.","<p>Gentile Alex, grazie per averci contattato. Da verifiche in piattaforma risulta che l&#39;ente oggi ha ricevuto conferma via PEC che</p><p>i controlli di conformità tecnica sul progetto 1.2 - Abilitazione al Cloud - Scuole - Aprile 2022 relativo all&#39;ente [FAKE_INDIRIZZO] hanno avuto esito positivo, risolvendo la criticità riscontrata sul numero utenti del servizio Libri di testo. Si provvede quindi ad evadere la richiesta di supporto come risolta.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8U7QAJ/view
[Case],5007Q00000Zh8X6QAJ,01155046,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,URGENTE: Upload ISTANZA DI MODIFICA PROGETTO,La piattaforma non accetta l'istanza in upload firmata in .p7m,"<p>[FAKE_INDIRIZZO], grazie per averci contattato. Affinchè si possa completare correttamente la procedura di caricamento dell&#39;allegato firmato digitalmente, è necessario assicurarsi che, una volta creato e scaricato il documento da firmare, esso non subisca ulteriori salvataggi. Ad esempio è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot;.</p><p>Tali azioni, infatti, determinerebbero una modifica della natura del file, rendendolo inaccettabile dalla piattaforma.</p><p>Ti suggeriamo quindi di eliminare il documento firmato che genera errore e, a partire dall&#39;allegato in PDF generato dalla piattaforma, ripetere la procedura seguendo le indicazioni.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8X6QAJ/view
[Case],5007Q00000Zh8bFQAR,01155082,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,,Cancellazione come utente responsabile,"[FAKE_INDIRIZZO]. In passato, nella qualità di responsabile del settore 4 del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] ([FAKE_INDIRIZZO]), mi ero registrato come persona autorizzata dal legale rappresentante p.t. (che tra l'altro ora è cambiato a seguito delle elezioni del maggio 2023). Ora non sono più responsabile del settore 4 e non opero più per il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]; chiedo quindi come fare ad eliminare la mia utenza per il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]. [FAKE_PERSON] e porgo distinti saluti. [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8bFQAR/view
[Case],5007Q00000Zh8gVQAR,01155083,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione pagoPA,DATA CONTRATTO ERRATA,"[FAKE_INDIRIZZO], per errore e' stata inserita una data di contrattualizzazione errata che ha creato una data scadenza progetto al 2027 Come posso modificarla per allinearne la scadenza corretta? grazie Matteo","<p>Gentile Matteo, grazie per averci contattato.</p><p>Per risolvere la tua segnalazione abbiamo necessità di sapere la data di contrattualizzazione corretta in modo da allineare la piattaforma. Ti invitiamo a riaprire questa richiesta di supporto per fornire tale data. </p><p>Ti ringraziamo per la collaborazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8gVQAR/view
[Case],5007Q00000Zh8jYQAR,01155084,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.5 Digitalizzazione degli avvisi pubblici,domanda su dati contabili Richiesta di erogazione del finanziamento,"[FAKE_INDIRIZZO]. Pur comprendendo che la vostra assistenza non possa spingersi a consigliare quale dei codici gestionali di contabilità pubblica utilizzare rispetto a un altro, la mia domanda è , visto che l'area finanziaria dell'Ente non è in grado di darmi una mano, esiste la possibilità che non venga erogato il finanziamento a causa di un errata imputazione di uno dei codici? oppure l'erogazione è indipendente dalla esattezza di questo codice? grazie. [FAKE_PERSON] - [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che il codice Gestionale dei pagamenti delle amministrazioni pubbliche è un codice per la rilevazione telematica degli incassi e dei pagamenti degli Enti. </p><p>La scelta è possibile tra le seguenti voci:</p><p> “Consulenza [FAKE_PERSON]> “Altre [FAKE_INDIRIZZO]> “Altri fondi da ripartire”</p><p> “Manutenzione straordinaria di software”.</p><p>Nello specifico, occorre scegliere il codice più opportuno in relazione all’Avviso di riferimento tra quelli disponibili nel menù a tendina. Si tratta di indicare la voce prevalente della spesa effettuata, meramente per fini statistici. Ti invitiamo a valutare quale codice è più opportuno inserire tra quelli a disposizione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8jYQAR/view
[Case],5007Q00000Zh8qoQAB,01155086,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta indicazione inserimento documenti giustificativi,"Considerando che abbiamo richiesto il finanziamento per 9 attività di cui 2 attivate con propri fondi dopo il 1/02/2020. Chiediamo: 1. Abbiamo inserito il contratto relativo ai 7 applicativi effettuato a seguito del bando in data 16/05/2023,  per i due applicativi attivati con propri fondi dopo il 1/02/2020 sono state inserite le relative determine; è corretto? 2. Abbiamo inserito tutte le informazioni richieste tutte per il completamento delle 7 applicazioni, per le 2 attivate con propri fondi dopo il 1/02/2020 non ci sono dati da inserire. Una volta aggiornato e salvato non riusciamo a procedere con lo step numero 5 richiesta di finanziamento, come dobbiamo procedere?","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che da verifiche effettuate non risultano completate tutte e 9 le attività. Ti invitaimo pertanto a rientrare nel progetto e cliccare su inserisci stato attività, tasto a destra sotto le attività già dichiarate come completate,  selezionare il soggetto realizzatore, successivamente si aprirà il menu a tendina con i due servizi non completi, che sono &quot;alunni&quot; e &quot;pagamenti&quot;, è necessario contrassegnare come completate anche queste due attività e sarà poi possibile completare il progetto.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh8qoQAB/view
[Case],5007Q00000Zh91tQAB,01155116,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.4.3 Adozione pagoPA,[FAKE_INDIRIZZO],"Come richiesto in data 16.11.2023, rispetto alla Vs RICHIESTA [FAKE_PHONE], è stato necessario acquisire ulteriori informazioni, riportate nell'atto ricognitivo (determina dirigenziale) richiesto. Per sintesi:","<p>[FAKE_PERSON], grazie per averci contattato.Le informazioni che comunichi tramite l&#39;help desk non possono essere veicolate all&#39;asseveratore. Da verifiche abbiamo constatato che hai risposto anche nella richiesta fattavi con numero [FAKE_PHONE]. Per eventuali richiesta di chiarimenti ti invitiamo a consultare l&#39;account manager del territorio, come fino adesso fatto, che avrà modo di veicolarle per vostro conto all&#39;asseveratore che sta seguendo i controlli [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh91tQAB/view
[Case],5007Q00000Zh9MfQAJ,01155091,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione appIO,Servizi candidabili,"[FAKE_INDIRIZZO],","<p>Gentile [FAKE_PERSON], grazie per averci contattato.  Da verifiche la misura 1.4.3 [FAKE_INDIRIZZO] risulta essere rinunciata.</p>","[FAKE_INDIRIZZO],
infatti, stiamo procedendo alla presentazione di una nuova candidatura per 50 servizi.
La piattaforma però, come segnalato, consente la candidatura di soli 44 servizi.
Non mi è chiaro il motivo.
Grazie",<p>[FAKE_INDIRIZZO] Carlo.</p><p>Da verifiche la candidatura indicata risulta essere in stato AMMESSA con 62 servizi selezionati.</p>,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh9MfQAJ/view
[Case],5007Q00000Zh9d2QAB,01155097,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.4.4 Adozione identità digitale,ESITO CONTROLLI [FAKE_PERSON],"A SEGUITO RICEVIMENTO ESITO NEGATIVO CONTROLLI [FAKE_INDIRIZZO] COME POTER PROCEDERE [FAKE_INDIRIZZO] SI [FAKE_INDIRIZZO] A DECODIFICARE LA MOTIVAZIONE IN QUANTO CONTROLLANDO SUL [FAKE_PERSON] DEI SOGGETTI FEDERATI IL [FAKE_INDIRIZZO] DI [FAKE_INDIRIZZO] RISULTA ""SERVICE PROVIDER"", SI SUPPONE QUINDI CHE SIA UN PROBLEMA DI CARENZA DI DOCUMENTAZIONE SUL PIANO FORMATIVO MA NON COMPARE DA NESSUNA PARTE DOVE E COME VERIFICARLO PER EVENTUALMENTE INTEGRARE LA DOCUMENTAZIONE. SI CHIEDONO PERTANTO INDICAZIONI SU COME PROCEDERE E DI ESSERE [FAKE_INDIRIZZO] AL [FAKE_PHONE].","<p><span style=""font-family: -apple-system; font-size: 10.5pt;"">Gentile [FAKE_PERSON], grazie per averci contattato. [FAKE_PERSON]>ello step di “Completamento attività” della sezione “Progetto” i controlli automatici rilevano che : &quot;OIDC risulta non integrato oppure il piano di formazione risulta non inviato o non il linea con le informazioni richieste. Ti suggeriamo di verificare con [FAKE_INDIRIZZO] l’avvenuta integrazione OICD, oppure di compilare o rettificare il piano di formazione&quot;</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh9d2QAB/view
[Case],5007Q00000Zh9wjQAB,01155103,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione appIO,Promemoria urgente misura 1.4.3 appIO,mi è arrivato il promemoria in oggetto di cui riporto il contenuto,"<p>[FAKE_PERSON], grazie per averci contattato. <span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Per un eventuale supporto nell&#39;individuazione di servizi non coerenti con il Catalogo pubblicato da PagoPA (</span><a [FAKE_INDIRIZZO]/v1.0-catalogo-dei-servizi/"" target=""_blank"" style=""background-color: rgb(255, 255, 255); font-size: 14px;"">https://docs.pagopa.it/v1.0-catalogo-dei-servizi/</a><span style=""background-color: rgb(255, 255, 255); font-size: 14px;""> ), ti invitiamo a richiedere un contatto con l&#39;account manager del tuo territorio, utilizzando il Form all’indirizzo che segue: </span><a href=""https://padigitale2026.gov.it/team-territoriali"" target=""_blank"" style=""background-color: rgb(255, 255, 255); font-size: 14px;"">https://padigitale2026.gov.it/team-territoriali</a><span style=""background-color: rgb(255, 255, 255); font-size: 14px;""> .</span></p>","Buon pomeriggio,
a supporto di quanto già indicato dal Segretario Generale, allego la schermata dell'unica pec proveniente da [FAKE_INDIRIZZO], arrivata sulla casella [FAKE_EMAIL] sulla quale, normalmente, arrivano tutte le comunicazioni dalla piattaforma padigitale2026.gov.it
Si tratta della comunicazione del 19/09 u.s. relativa alla proroga termini dal 30/09 al 30/11.

Non essendo presente nello spam, si potrebbe eccepire che sia stata cancellata.
Stante la situazione, si richiedono:

 -   maggiori dettagli della pec in questione (data, oggetto, ...)
 -   copia dell'avvenuta consesgna
 -   di reinviarla all'indirizzo predefinito in piattaforma o fornirne copia all'indirizzo [FAKE_EMAIL]

Rimanendo a disposizione per qualsiasi esigenza ai recapiti in calce,
si ringrazia anticipatamente.
[FAKE_PERSON] saluti,
[FAKE_PERSON]","<p><span style=""color: rgb(68, 68, 68);"">Gentile [FAKE_PERSON], le mail vengono inviate da [FAKE_INDIRIZZO] e non da questa piattaforma. Ciò premesso prendiamo atto della tua segnalazione per ulteriori verifiche e confermiamo che nel frattempo ti invitiamo </span><span style=""color: rgb(68, 68, 68); font-size: 14px;"">a richiedere un contatto con l&#39;account manager del tuo territorio, utilizzando il Form all’indirizzo che segue: </span><a href=""https://padigitale2026.gov.it/team-territoriali"" target=""_blank"" style=""font-size: 14px; background-color: rgb(255, 255, 255);"">https://padigitale2026.gov.it/team-territoriali</a><span style=""font-size: 14px; color: rgb(68, 68, 68);""> proprio per un&#39;analisi di dettaglio dei servizi considerati non coerenti con il catalogo.</span></p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Zh9wjQAB/view
