_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000PsAVkQAN,01134078,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,fASE 2 ASSEGNAZIONE ATTIVITà NON CONSENTITA DALLA PIATTAFORMA,"Nella fase 2, cliccando il tasto ""ASSEGNA ATTIVITA',  non sono evidenziate le 23 attività nella SELECT e quando si clicca sul pulsante SALVA, non accade alcun evento, quindi quest'errore è bloccante.","Gentile Concetta, grazie per averci contattato. Ti informiamo che in fase di caricamento contratti, il primo nominativo che appare nel menu a tendina &quot;Soggetti realizzatori di cui vuoi caricare il contratto” corrisponde all&#39; &quot;Erogatore del servizio&quot; mentre il secondo nominativo corrisponde al &quot;Cloud Service Provider qualificato&quot;. 
Inoltre, al fine di procedere con l&#39;assegnazione delle attività, il soggetto realizzatore, se unico, deve essere indicato sia come &quot;Soggetto Erogatore&quot; che come &quot;Cloud Service Provider qualificato&quot;. Pertanto, per indicare un soggetto realizzatore come &quot;Cloud Service Provider qualificato&quot;, è necessario tornare al tab relativo ai &quot;soggetti realizzatori&quot; cliccando più volte sul tab in questione e attendendo il caricamento della pagina. Quindi se il soggetto realizzatore è unico è corretto identificarlo sia come soggetto erogatore che come Cloud Service Provider qualificato.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsAVkQAN/view
[Case],5007Q00000PsAdmQAF,01134082,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.1 Esperienza dei servizi pubblici,Firma digitale per richiesta finanziamento,Il documento per la richiesta di finanziamento (allegato 5) firmato digitalmente in formato P7M con firma SIDI non viene riconosciuto dal sistema. E' un errore temporaneo della piattaforma oppure bisogna necessariamente usare un altro sistema di firma?,"[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che, da verifiche effettuate, la richiesta di erogazione finanziamento del progetto per la misura 1.4.1 risulta regolarmente completata e in stato &quot;In verifica&quot;.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsAdmQAF/view
[Case],5007Q00000PsAuQQAV,01134079,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,completamento attività,"I contratti risultano correttamente caricati e salvati come da screen 1. Quando poi clicchiamo chiusura della contrattualizzazione e passiamo al quarto passaggio del completamento delle attività, non tiene in memoria quanto già caricato e salvato. Non riesco a procedere poichè in ogni caso abbiamo caricato i contratti e anche salvati correttamente. Grazie per la risposta","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che da verifiche effettuate la fase di contrattualizzazione risulta correttamente completata con i documenti contrattuali caricati.
Potete quindi procedere con la gestione del progetto. 
Ti ricordiamo che la scadenza per il completamento delle attività è fissata al 27/2/2024. 
Ti ricordiamo infine che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsAuQQAV/view
[Case],5007Q00000PsBtYQAV,01134083,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione PagoPA e AppIO,servizi finanziabili,"[FAKE_INDIRIZZO], il servizio “Mense scolastiche” è presente in piattaforma regionale (PagoPA [FAKE_INDIRIZZO]) e risulta “Attività avviata dopo il 31 marzo 2021 con risorse proprie” non abbiamo però nessuna “componente applicativa di integrazione di tale servizio”, i pagamenti incassati infatti vengono riconciliati manualmente. E’ finanziabile questo servizio con la misura 1.4.3 (Adozione piattaforma pagoPA) anche se, al momento, messo a disposizione a titolo gratuito su piattaforma sviluppata con fondi regionali? Nello specifico, l’obiettivo del finanziamento sarà acquistare il servizio completamente integrato con il gestionale, togliendolo dalla piattaforma regionale in quanto il fornitore non fornisce il solo servizio di integrazione ma il servizio di pagamento già integrato nel proprio gestionale. Grazie","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che è possibile accedere al finanziamento previsto dall&#39;Avviso per l&#39;integrazione dei servizi purché finanziati con fondi propri a partire dal 1° aprile 2021.
Sarà quindi possibile richiedere i contributi soltanto in relazione all’integrazione di servizi che non sono stati già finanziati/realizzati con precedente finanziamento regionale/pubblico (fondo innovazione), o messi a disposizione su piattaforme a titolo gratuito sviluppate comunque con fondi regionali.
[FAKE_PERSON] a tali piattaforme sarebbe ammissibile solo laddove lo sviluppo non sia fatto interamente a titolo gratuito. Il progetto avrà quindi necessariamente una componente sviluppata o da un fornitore esterno autonomamente individuato dalla [FAKE_INDIRIZZO] e per cui sarà necessario inserire un contratto/determina di affidamento oppure in economia dal personale dell&#39;ente, per cui sarà necessario inserire un Ordine di Servizio.","Grazie per la risposta; per i servizi di incasso presenti in piattaforma regionale (PagoPA [FAKE_INDIRIZZO]), che risultano “Attività avviata dopo il 31 marzo 2021 con risorse proprie”, l’attività di migrazione e l'attivazione è stata condotta in economia dal personale dell’ente. La [FAKE_INDIRIZZO] ha messo a disposizione soltanto la piattaforma PagoPA in qualità di Intermediario tecnologico ma i singoli servizi di incasso sono stati “caricati” manualmente dal personale dell’Ente. Precisato quanto sopra si chiede: 1. È possibile aderire in maniera conforme alla MISURA 1.4.3 “ADOZIONE PIATTAFORMA PAGOPA, producendo, in mancanza di un ordine di servizio, un Atto di Ricognizione che attesti tale attività di attivazione dei servizi di incasso in economia dal personale dell'ente su piattaforma sviluppata comunque con fondi regionali? 2. Ai fini della misura MISURA 1.4.3 “ADOZIONE PIATTAFORMA PAGOPA lo sviluppo di processi di reingegnerizzazione tali da garantire l’integrazione informatica con le soluzioni gestionali in uso presso il Soggetto Attuatore è facoltativa?","[FAKE_PERSON], grazie per averci contattato. Ti confermiamo che in mancanza di adeguata documentazione a supporto dell&#39;implementazione dei servizi in economia, occorre produrre un atto di ricognizione (determina dirigenziale) in cui l’Ente attesta espressamente i seguenti elementi del progetto:
- Codice Unico di Progetto (CUP) del progetto finanziato con l’Avviso di riferimento;
- Decreto di finanziamento del progetto;
- Investimento/Misura e Avviso PNRR di riferimento e coerenza del progetto;
- Data di avvio delle attività di progetto;
- Lista delle attività/servizi imputate al progetto PNRR e tempistica di esecuzione in coerenza con la data di avvio delle attività; 
- Motivazione delle ragioni che giustificano la mancanza di uno specifico atto amministrativo coevo o antecedente all’avvio delle attività (es. attività avviate prima della pubblicazione dell’Avviso di riferimento, altro…) (se ricorre); 
- Indicazione che il progetto rispetta il Regolamento (UE) n. 2021/241, in  particolare dell’art. 17, ai sensi del quale sono ammissibili le misure avviate a decorrere dal 1° febbraio 2020, a condizione che soddisfino i requisiti di cui al regolamento stesso;
- Indicazione che il progetto non è stato finanziato da altri fondi pubblici, nazionali, regionali o europei e rispetta il principio di addizionalità del sostegno dell’Unione europea previsto dall’art. 9 del Regolamento (UE) 2021/241; 
- Indicazione che il progetto ha rispettato il principio di non arrecare un danno significativo agli obiettivi ambientali ai sensi dell&#39;articolo 17 del Regolamento (UE) 2020/852 (DNSH), ove applicabile (per l’investimento 1.2);
- Indicazione che la realizzazione delle attività progettuali è coerente con i principi e gli obblighi specifici del PNRR e, ove applicabili, ai principi del [FAKE_INDIRIZZO] clima e digitale, della parità di genere ([FAKE_PERSON]), della protezione e valorizzazione dei giovani; 
- Indicazione che l’attuazione del progetto prevede il rispetto delle norme comunitarie e nazionali applicabili, ivi incluse quelle in materia di trasparenza, tutela dei diversamente abili, parità di trattamento, non discriminazione, proporzionalità e pubblicità;
- Indicazione di aver rispettato gli obblighi di cui all’art. 11 dell’Avviso su cui il progetto è stato finanziato a valere sul PNRR;
- Indicazione dei Regolamenti interni di organizzazione che prevedono il ricorso a lavori in economia, adozione di ordini di servizio.
Ti informiamo altresì che sono ammessi al finanziamento tutti i servizi di incasso erogati da ciascun Ente facendo valere il principio della titolarità del credito. Potranno quindi essere migrati tutti i servizi di incasso gestiti direttamente dal singolo Ente e/o affidati a soggetti esterni (es. [FAKE_INDIRIZZO], [FAKE_INDIRIZZO], [FAKE_INDIRIZZO]) fermo restando che l’Ente mantenga la titolarità del credito vantato.
Ti ricordiamo, infine, che l&#39;Avviso pubblico prevede l&#39;attribuzione di un contributo economico per finanziare la migrazione e l&#39;attivazione dei servizi di incasso, tramite la piattaforma pagoPA, attinenti allo svolgimento di servizi pubblici effettivamente gestiti dall&#39;Ente in favore degli utenti.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsBtYQAV/view
[Case],5007Q00000PsJtsQAF,01134087,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.2 Abilitazione e facilitazione migrazione al Cloud,"RENDICONTAZIONE PROGETTO  GESTIONE - SEZIONE 3 [FAKE_INDIRIZZO] Non si attiva la casella ""Concludi la contrattualizzazione""",RENDICONTAZIONE PROGETTO,"Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che la fase di contrattualizzazione risulta correttamente completata e i documenti risultano caricati. Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsJtsQAF/view
[Case],5007Q00000PsMAiQAN,01134088,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.1 Esperienza dei servizi pubblici,Progetto - 1.4.1 Esperienza del Cittadino - Scuole - Aprile 2022 - [FAKE_INDIRIZZO] F.GUGLIELMINO ACICATENA,In fase di candidatura ho due progetti: uno con scadenza il 14/06/2023 che presenta degli errori e l'altro con scadenza il 30/10/2023 che è quello corretto. Si può eliminare quello errato (il progetto con scadenza 14/06/2023)? Grazie,"[FAKE_PERSON], grazie per averci contattato, da verifiche effettuate il progetto errato non sarà più presente in scrivania.  Se il problema si dovesse riverificare per un altro progetto ti invitiamo ad aprire una nuova richiesta di supporto.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsMAiQAN/view
[Case],5007Q00000PsRWWQA3,01134091,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.1 Esperienza dei servizi pubblici,INSERIMENTO URL SITO CORRETTO,"[FAKE_INDIRIZZO], avrei bisogno di inserire l'url del sito corretto, in quanto quello inserito non lo è.","[FAKE_PERSON], grazie per averci contattato. Il progetto verrà messo in asseverazione parziale in modo da poter correggere l&#39;url. Da domani sarà possibile effettuare le rettifiche del caso.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsRWWQA3/view
[Case],5007Q00000PsRqyQAF,01134090,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Firma digitale della domanda di finanziamento,1.4.1 Esperienza dei servizi pubblici,Non riconoscimento firma digitale,La piattaforma non riconosce la firma digitale del SIDI sull'Allegato 5 caricato e segnalato come errore.,"[FAKE_PERSON], grazie per averci contattato. Ti informiamo che l&#39;allegato 5 risulta correttamente caricato. In caso di criticità ulteriore, ti invitiamo ad aprire una nuova richiesta di assistenza allegando screenshot dell&#39;errore.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsRqyQAF/view
[Case],5007Q00000PsS3KQAV,01134095,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.1 Esperienza dei servizi pubblici,URGENTE Segnalazione errori nella validazione del sito web,"[FAKE_PERSON],","Gentile [FAKE_PERSON], grazie per averci contattato. 
Da controlli effettuati ti informiamo che i controlli sono correttamente effettuati sul dominio indicato.
Si aggiunge che l&#39;asseverazione viene riportata nello stato parziale in quanto risulta non superato il criterio C.SC.1.1 - COERENZA DELL&#39;UTILIZZO DEI FONT (librerie di caratteri) - Il sito della scuola deve utilizzare i font indicati dalla documentazione del modello di sito della scuola.

Per ulteriori approfondimenti la invitiamo a contattare il proprio Account Manager di riferimento.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsS3KQAV/view
[Case],5007Q00000PsSJ6QAN,01134117,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.4 Adozione identità digitale,Misura 1.4.4 Spid - cie,Buongiorno,"[FAKE_PERSON], grazie per averci contattato. Ti informiamo che, da verifiche effettuate e dai dati forniti da AgID, il servizio SPID risulta essere integrato con fondo innovazione e, dunque, non finanziabile. 
Tale servizio è stato correttamente inserito in candidatura come &quot;non finanziabile&quot;.
Ti ricordiamo che l&#39;importo lump sum per l&#39;implementazione del pacchetto per l&#39;Identità digitale resta comunque invariato anche in caso di adesione alla sola identità digitale CIE ed è quindi di 14.000,00.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSJ6QAN/view
[Case],5007Q00000PsSN1QAN,01134097,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione PagoPA e AppIO,servizio duplicato in appio,"[FAKE_INDIRIZZO], si richiede supporto per capire come risolvere una problematica relativa ad un servizio duplicato e verificare come chiudere le attività contrattualizzate","Gentile [FAKE_PERSON], grazie per averci contattato.
Per risolvere la tua problematica abbiamo bisogno di più informazioni, in particolare quali servizi (con rispettivi codici) non vengono accettati ? Chiediamo inoltre di fornire degli screenshot degli step eseguiti e dell&#39;errore riscontrato.
Ti ringraziamo per la collaborazione.","il servizio presente in appio è quello denominato ""servizio prenotazioni"" non può essere attivato dal soggetto realizzatore in quanto risulta già attivo con il nome di ""[FAKE_INDIRIZZO] su appuntamento uffici demografici"" e non può quindi essere attivato. non ho a disposizione gli screenshot in quanto trattasi di affidatario del lavoro. chiedo come poter procedere per annullare tale attività e procedere con quelle già attive. forse è meglio una chiamata per capire meglio la situazione","Gentile [FAKE_PERSON]. 
Ti ricordiamo che la candidatura in stato &quot;Finanziata&quot; non è modificabile e non è, pertanto, possibile aggiungere e/o sostituire e/o rimuovere uno o più servizi. Inoltre l&#39;erogazione del contributo è prevista solo ed esclusivamente nel caso in cui l’ente abbia rispettato integralmente quanto indicato in fase di adesione. Il mancato raggiungimento, anche parziale, nei tempi assegnati, degli obiettivi previsti dell&#39;investimento ammesso a finanziamento è motivo di revoca del finanziamento intero",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSN1QAN/view
[Case],5007Q00000PsSYhQAN,01134098,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,Territorio -  [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] contrattualizzazione 1.4.5 e mancata chiusura della candidatura,"[FAKE_INDIRIZZO], Il comune ha inserito il contratto ma la data di contrattualizzazione rimane aperta.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSYhQAN/view
[Case],5007Q00000PsSaBQAV,01134106,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.5 Digitalizzazione degli avvisi pubblici,CONCLUDI CONTRATTUALIZZAZIONE NON FUNZIONA,"Dovendo concludere la contrattualizzazione entro il 31/05/2023 e avendo caricato tutta la documentazione a sistema  abbiamo proceduto a cliccare su ""CONCLUDI LA CONTRATTUALIZZAZIONE"" nello step 3 come da screen allegato. Ritornando però sul progetto in questione il tasto ""CONCLUDI LA CONTRATTUALIZZAZIONE"" rimane comunque accesso come se non avesse ricevuto l'input in precedenza inviato","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che la sezione &quot;Completamento attività&quot; per il progetto dell&#39;avviso 1.4.5, ossia la sezione successiva a quella relativa alla contrattualizzazione del fornitore, non è ancora disponibile ed è quindi possibile che, nonostante sia stata completata la contrattualizzazione, venga visualizzata una data &quot;prossima scadenza&quot; non aggiornata. Ti informiamo che all’ interno della gestione del progetto, &quot;dati del progetto&quot;, è possibile visualizzare la data conclusione attività correttamente calcolata secondo quanto previsto dal cronoprogramma dell&#39;avviso.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSaBQAV/view
[Case],5007Q00000PsSkeQAF,01134109,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Impossibilità di cliccare INvia nella richiesta di erogazione finanziamento,"Nella gestione del progetto con asseverazione positiva ho caricato il documento firmato digitalmente e la certificazione di regolare esecuzione, ma non mi permette di cliccare su [FAKE_INDIRIZZO]. Forse devo procedere con account del DS e non con il mio di delegato?","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che, da verifiche effettuate, non risulta possibile procedere con la sottomissione della richiesta di erogazione del finanziamento, in quanto il certificato di regolare esecuzione del RUP risulta caricato in formato pdf (pades). Ti ricordiamo che, al fine di procedere con la sottomissione, è necessario caricare tale certificato, firmato digitalmente, in formato p7m (cades).",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSkeQAF/view
[Case],5007Q00000PsSwoQAF,01134101,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,,Segnalazione,"[FAKE_INDIRIZZO], sono un assistente amministrativo (personale ATA) e vorrei segnalare che nei modelli da voi proposti per i siti web delle scuole, le vostre indicazioni parlano di ""Personale non docente"". A mio avviso il personale non docente nelle scuole non esiste. infatti il personale a cui voi fate riferimento è il personale ATA, con tutte le sue professionalità. Pertanto al fine di una corretta nomenclatura del personale e con uno spirito di collaborazione vi invito a rimediare a questo diffuso e non corretto utilizzo delle definizioni del personale scolastico. [FAKE_PERSON] saluti Ass.te Amm.vo [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsSwoQAF/view
[Case],5007Q00000PsT44QAF,01134104,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,impossibilità di inserimento della domanda di erogazione del finanziamento ( allegato 5),"Nell'inserire l'allegato 5 ( scaricato e firmato digitalmente in p7m) esce ""Attenzione i dati inseriti nel documento non sono corretti. [FAKE_INDIRIZZO] e carica l'ultima versione aggiornata"". Naturalmente il file è stato scaricato e firmato più volte, i dati sono corretti. Come procedere? In allegato il documento scaricato e firmato in p7m dai quale si evince la correttezza dei dati","[FAKE_PERSON], grazie per averci contattato. E&#39; necessario caricare il certificato di regolare esecuzione in formato P7m. Una volta caricato si può procedere ad allegare nell&#39;apposita sezione l&#39;allegato 5 e procedere con la richiesta di erogazione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsT44QAF/view
[Case],5007Q00000PsTFlQAN,01134110,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,richiesta sostituzione atto sul portale -. bando Clou già chiuso,"[FAKE_INDIRIZZO], devo sostituire la determinazione caricata sul portale in merito al bando Pnrr Cloud già chiuso come posso fare? Posso ricaricarla in aggiungi documenti?",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsTFlQAN/view
[Case],5007Q00000PsTHIQA3,01134111,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.3 Adozione PagoPA e AppIO,Mancato invio domanda finanziamento comune di [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO],","Gentile Luca, grazie per averci contattato.
Al fine della risoluzione della problematica, ti preghiamo di caricare il certificato di regolare esecuzione firmato dal RUP, in formato p7m, nella sezione &quot;Documento RUP e altri allegati&quot; e provare nuovamente l&#39;invio della richiesta di erogazione. Se il problema dovesse persistere, ti preghiamo di riaprire la richiesta di assistenza senza rimuovere alcun documento di quelli caricati nel corso di tutta la procedura di richiesta di erogazione del finanziamento.
Inoltre, ti suggeriamo di verificare di aver indicato &[FAKE_INDIRIZZO]; nei campi relativi al conflitto di interesse e doppio finanziamento",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsTHIQA3/view
[Case],5007Q00000PsTYnQAN,01134115,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,RICHIESTA CHIARIMENTI PER INSERIMENTO CONTRATTUALIZZAZIONE,BUONGIORNO SI CHIEDE SE IL DOCUMENTO DEL CONTRATTO DA INSERIRE [FAKE_INDIRIZZO] ESSERE [FAKE_INDIRIZZO] SEMPLICE PDF O SE TUTTO IL DOCUMENTO ( COMPRESI ALLEGATI ) DEBBA ESSERE INSERITO FIRMATO DIGITALMENTE IN UNICO PDF.,"Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che in piattaforma la documentazione contrattuale dovrà essere caricata in formato p7m.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsTYnQAN/view
[Case],5007Q00000PsTtIQAV,01134126,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,RICHIESTA INFORMAZIONE CIG,"Per l' incarico di una risorsa interna non è previsto il cig. Questo vale sempre, anche per i fondi del PNRR?","[FAKE_PERSON], grazie per averci contattato. Premesso che il CIG riguarda la tracciabilità dei flussi finanziari erogati dalle pubbliche amministrazioni a favore di operatori privati e che il [FAKE_INDIRIZZO] per definizione va riferito allo svolgimento di procedure di gara, si osserva che nel caso in esame non va richiesto il CIG trattandosi di affidamento a personale interno.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsTtIQAV/view
[Case],5007Q00000PsUUCQA3,01134144,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,,RICHIESTA [FAKE_INDIRIZZO] SERVIZI [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], con la presente sono a richiedere informazioni in merito al servizio denominato ""servizi verso i privati"". Abbiamo inserito questo servizio nel bando [FAKE_PERSON] e gli asseveratori mi chiedono cosa viene inserito; noi svolgiamo un servizio verso i cittadini di predisposizione ISEE. Può essere considerato corretto? In attesa di un vostro gentile riscontro porgo cordiali saluti. [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsUUCQA3/view
[Case],5007Q00000PsUX0QAN,01134132,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,Inserimento errato di  voce,"nei due progetti è stato inserito per errore come titolare effettivo il [FAKE_INDIRIZZO] e il suo relativo codice fiscale e' corretto oppure si deve inserire quello del Legale rappresentante della Società che gestisce il progetto, e in questo caso come si può sanare l'errore? Non so se è una richiesta doppia, ero convinto di averla inserita già settimana scorsa ma non ne trovo traccia grazie mille [FAKE_PERSON]","Gentile [FAKE_PERSON], grazie per averci contattato. Secondo quanto disposto dall&#39;art.1 c. 2 lettera u) del D.Lgs. 231/2007, il titolare effettivo è individuabile nella persona fisica per conto della quale è realizzata un&#39;operazione o un&#39;attività, ovvero, nel caso di entità giuridica, la persona o le persone fisiche che, in ultima istanza, possiedono o controllano tale entità, ovvero ne risultano beneficiari secondo i criteri di cui all&#39;allegato tecnico al D.Lgs 231/2007. Sarà pertanto necessario modificare le informazioni in piattaforma. Per integrare o rettificare la documentazione relativa al progetto, accedi alla sezione &quot;Progetti&quot; e seleziona quello di tuo interesse. Nella sezione “Ulteriori documenti allegati” puoi caricare e gestire eventuali documenti aggiuntivi, firmati dal Legale Rappresentante o dal Soggetto competente in formato PDF e P7m. La categoria “Rettifica/Integrazione” comprende documenti quali: addendum contrattuali, atti di ricognizione, modifica di caratteristiche attuative, modifiche da “smart CIG” a “CIG ordinario”. Puoi utilizzare questa funzionalità quando la fase di contrattualizzazione fornitore è scaduta. Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsUX0QAN/view
[Case],5007Q00000PsUqbQAF,01134128,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,Soggetto Realizzatore interno,"Sulla Domande frequenti si ammette la possibilità per la [FAKE_INDIRIZZO] realizzatrice di attuare il progetto in economia utilizzando personale interno purchè ""la stessa amministrazione aderente segnali la scelta di non ricorrere a personale esterno"". Si chiede quindi conferma se per la realizzazione del sito (Investimento 1.4.1), la [FAKE_INDIRIZZO] possa avvalersi di personale interno e soprattutto dove debba essere segnalata questa scelta.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsUqbQAF/view
[Case],5007Q00000PsVHbQAN,01134135,Amministrazione,Altro - Servizi Aggiunti,Servizi e Interventi finanziabili,1.4.1 Esperienza dei servizi pubblici,Attività finanziabili,In merito al finanziamento relativo all'avviso 1.4.1Esperienza del cittadino nei servizi pubblici è possibile stipulare un contratto pluriennale per l'aggiornamento del sito web della scuola e prevedere anche il pagamento del DPO.,"[FAKE_PERSON], grazie per averci contattato.
Ti confermiamo che il contratto con il fornitore può contenere anche altre spese relative all&#39;affidamento di servizi non inseriti in candidatura e/o non oggetto di finanziamento.
Ti ricordiamo inoltre che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.
Ti informiamo infine che non sussistono vincoli per l&#39;impiego dell&#39;importo non utilizzato, tuttavia è consigliabile adoperarlo nell&#39;ambito della digitalizzazione. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/ .",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsVHbQAN/view
[Case],5007Q00000PsVMkQAN,01134136,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Mappatura e compatibilità dei servizi,1.4.3 Adozione PagoPA e AppIO,DIFFORMITA' DESCRIZIONE SERVIZIO APP IO IMPLEMENTATO,"Il [FAKE_INDIRIZZO] ha [FAKE_INDIRIZZO] domanda di finanziamento relativa all'[FAKE_INDIRIZZO]. Uno dei servizi presenti in domanda risulata già essere implementato con la dicitura ""PAGAMENTO UTILIZZO SALE E SPAZI COMUNALI"" https://io.italia.it/enti/comune-di-monticelli-brusati/, mentre nella domanda di contributo presentata, il servizio risulta avere la seguente denominazione: ""UTILIZZO [FAKE_INDIRIZZO] E SPAZI COMUNALI"". Questa difformità comporterà delle problematiche in fase di verifica e di erogazione del finanziamento? E se sì, come possiamo operare per risolvere il problema?","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Con riferimento al tuo quesito, ti informiamo che è stata inviata una comunicazione a mezzo PEC da parte di pagoPA per conto del Dipartimento per la Trasformazione Digitale. Ti invitiamo, dunque, a seguire le indicazioni contenute nella stessa al fine di risolvere la problematica evidenziata. Ti ricordiamo che il nostro team di esperti sul territorio, contattabile al seguente link https://padigitale2026.gov.it/team-territoriali/ , è a disposizione per ulteriori chiarimenti.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000PsVMkQAN/view
