_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000N5GxsQAF,01125842,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione PagoPA e AppIO,URGENTE - Importante richiesta chiarimenti per presentazione candidatura,"Premesso che il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] aveva presentato candidatura per la Misura 1.4.3 - app [FAKE_INDIRIZZO], nella quale sono stati selezionati tutti i 50 servizi proposti, indicati tutti come “Attività da avviare” e per la quale, in seguito al Decreto di finanziamento n. 24 - 1 / 2022 – PNRR, si è proceduto ad effettuare gli opportuni affidamenti.","Gentile [FAKE_PERSON], grazie per averci contattato.
Per la composizione del pacchetto ti invitiamo a individuare i servizi da attivare su [FAKE_INDIRIZZO] in accordo con quanto descritto manuale AppIO per l&#39;attivazione dei servizi https://docs.pagopa.it/manuale-servizi/.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5GxsQAF/view
[Case],5007Q00000N5YefQAF,01125955,Amministrazione,Altro - Servizi Aggiunti,Spese ammissibili,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta ammissibilità spese di formazione dei docenti per i servizi migrati in cloud,"[FAKE_PERSON] giorno, chiedo cortesemente se sono ammesse anche le spese di formazione dei docenti. La formazione riguarda i docenti per l'utilizzo dei servizi migrati in cloud.","[FAKE_PERSON], grazie per averci contattato. 
Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dall&#39;art. 13 dell&#39;Avviso. Trattandosi di una somma forfettaria non è prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.
Ti informiamo inoltre che non sussistono vincoli per l&#39;impiego dell&#39;importo non utilizzato, tuttavia è consigliabile adoperarlo nell&#39;ambito della digitalizzazione. Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5YefQAF/view
[Case],5007Q00000N5Z5jQAF,01125913,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.4 Adozione identità digitale,Errore 404,"Dovrei accedere per scaricare una nuova versione del documento di adesione da far firmare, ma ricevo errore 404. Potete aiutarmi?","[FAKE_PERSON], grazie per averci contattato.
Trattandosi di un errore temporaneo, ti suggeriamo di provare ad accedere al progetto in questione più volte nel corso della giornata.
Se la problematica non dovesse risolversi nel corso della giornata, ti preghiamo di riaprire la richiesta di assistenza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5Z5jQAF/view
[Case],5007Q00000N5ZApQAN,01125916,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.2 Abilitazione e facilitazione migrazione al Cloud,GESTIONE ASSOCIATA,"Il nostro [FAKE_INDIRIZZO] ha sottoscritto una convenzione con la [FAKE_INDIRIZZO] per la gestione associata dei sistemi informativi. Il nostro [FAKE_INDIRIZZO] ha presentato candidatura sull'avviso PNRR Cloud 1.2  e [FAKE_INDIRIZZO] 1.4.3: i contratti sono stati stipulati dalla [FAKE_INDIRIZZO] con i vari fornitori, il nostro [FAKE_INDIRIZZO] ha poi provveduto a trasferire le somme necessarie alla [FAKE_INDIRIZZO]. Per la fase di contrattualizzazione dei bandi, chiedo se possiamo seguire la risposta fornita per la FAQ relativa alle unioni di Comuni (""Il mio [FAKE_INDIRIZZO] fa parte di un'Unione che gestisce gli sviluppi tecnologici per conto del [FAKE_INDIRIZZO], come posso partecipare agli avvisi pubblicati su [FAKE_INDIRIZZO]?""). Grazie","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che allo scopo puoi fare riferimento a quanto indicato nella FAQ pubblicata come relativa alle unioni dei comuni",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZApQAN/view
[Case],5007Q00000N5ZNmQAN,01125928,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Gestione del progetto -Inserimento data completamento attività,"Buongiorno, sto procedendo alla compilazione della gestione del progetto inserendo la data di completamento delle attività. Mentre per alcune la data di attivazione dell'attività è già stata inserita automaticamente dal sistema, per due attività è necessario inserirla manualmente. Quando però clicco su aggiorna stato dell'attività e seleziono l'opzione ""Completata"" non mi fa inserire la data di completamento dell'attività e non mi fa procedere con la stessa.","[FAKE_PERSON], grazie per averci contattato.
La piattaforma riprende la data di attivazione direttamente da [FAKE_INDIRIZZO], pertanto non è necessario valorizzarla. È altresì necessario considerare che le attività di consolidamento dei dati e trasferimento dai registri di [FAKE_INDIRIZZO].A alla piattaforma [FAKE_INDIRIZZO] digitale 2026 hanno una latenza di circa 15 giorni pertanto ti invitiamo a riprovare ad aggiornare lo stato di completamento attività dopo tale periodo d latenza.
Inoltre, per avere maggiore dettaglio sulle attività e verifiche da affettuare ti invitiamo a consultare il paragrafo 1.1 Attivazione dei servizi pagoPA da parte del Soggetto Attuatore conetenuto nell&#39;Allegato 3 - Completamento delle attività e verifiche tecniche Avvisi 1.4.3.docx.pdf delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori individuati tramite [FAKE_PERSON] a lump sum - versione febbraio 2023 (ZIP)( https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/)",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZNmQAN/view
[Case],5007Q00000N5ZQNQA3,01125948,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.1 Esperienza dei servizi pubblici,domanda 1.4.1.,"[FAKE_INDIRIZZO], nella nostra domanda per 1.4.1. abbiamo inserito come procedimento: ""domanda di partecipazione ad un concorso"", considerate le indicazioni pervenute che tale procedimento dovrà essere sostituito, si chiedono le modalità per poter procedere in tale senso. Grazie e buona giornata",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZQNQA3/view
[Case],5007Q00000N5ZZiQAN,01125958,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.4.3 Adozione PagoPA e AppIO,CUP,Avendo proceduto a ripresentare candidatura è necessario rifare nuovo CUP. L'importo della nuova candidatura è inferiore rispetto al precedente CUP,"Gentile Alfredo, grazie per averci contattato. Ti confermiamo che è possibile utilizzare lo stesso CUP anche se l&#39;importo del finanziamento è differente rispetto alla candidatura precedente, a condizione che il CUP sia generato con il corretto template e a meno di rilevanti variazioni del corredo informativo che richiedono la revoca e la generazione di un nuovo CUP.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZZiQAN/view
[Case],5007Q00000N5Zx6QAF,01125962,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,CARICAMENTO CONTRATTO,"ABBIAMO DIFFICOLTA' A CARICARE IL CONTRATTO, ANCHE SE INSERIAMO TUTTE LE ATTIVITA' CONTRATTUALIZZATE NON CARICA 13/13 E QUINDI NON FA ANDARE AVANTI NEL CARICAMENTO.","Gentile [FAKE_PERSON], grazie per averci contattato. Ti ricordiamo che nel caso di servizi affidati ad un unico fornitore che figura sia come “Erogatore del servizio” sia come “Cloud Provider” (pur utilizzando una struttura di un Cloud provider certificato diverso dal fornitore titolare del contratto), nello step 3 - Caricamento contratti è necessario caricare il contratto in Piattaforma due volte.  Questo è il caso in cui il contratto con il CSP sia stato stipulato con l&#39;Erogatore del Servizio e non direttamente con l&#39;Ente.  In caso, invece, di due contratti distinti è necessario inserirli entrambi. 
Da verifiche effettuate per la candidatura in oggetto risulta inserito solo il contratto relativo al &quot;Soggetto Realizzatore CSP&quot; e non per il &quot;Soggetto Erogatore&quot;
Ti informiamo che in fase di caricamento contratti, il primo nominativo che appare nel menu a tendina &quot;Soggetti realizzatori di cui vuoi caricare il contratto” corrisponde all&#39; &quot;Erogatore del servizio&quot; mentre il secondo nominativo corrisponde al &quot;Cloud Service Provider qualificato&quot;. 
Ti invitiamo pertanto ad accedere allo Step 3 Caricamento contratti ed inserire in primo luogo il contratto relativo all&#39;&quot;Erogatore del servizio&quot;, selezionando il soggetto realizzatore indicato nella prima riga del menu a tendina dalla maschera &quot;Soggetti realizzatori di cui vuoi caricare il contratto”; in secondo luogo il contratto relativo al &quot;Cloud Service Provider&quot;, selezionando il Soggetto Realizzatore CSP (la seconda riga del menu a tendina) dalla maschera &quot;Soggetti realizzatori di cui vuoi caricare il contratto”",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5Zx6QAF/view
[Case],5007Q00000N5ZydQAF,01125963,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,Comunicazioni ai sensi dell'Art. 47 DL 77/2021 - richiesta info,"In riferimento all'ART. 47 COMMA 9 DL 77/2021,  che recita: "" I rapporti e le relazioni previste dai ((commi 2,  3  e  3-bis)) sono  pubblicati  sul  profilo   del   committente,   nella   sezione ""Amministrazione trasparente"", ai sensi dell'articolo 29 del  decreto legislativo 18 aprile 2016, n. 50, e comunicati alla  Presidenza  del consiglio dei ministri ovvero ai Ministri o alle  autorita'  delegati per le  pari  opportunita'  e  della  famiglia  e  per  le  politiche giovanili e il servizio civile universale. "",","[FAKE_PERSON], grazie per averci contattato.
Ti informiamo che questo Help desk si occupa esclusivamente dei quesiti relativi agli [FAKE_PERSON] pubblicati su PAdigitale2026. 
Per approfondire le tematiche contenute nella tua richiesta di supporto, si rimanda all&#39;Ente/[FAKE_INDIRIZZO].","In effetti la mia richiesta è riferita agli [FAKE_INDIRIZZO] pubblicati su [FAKE_INDIRIZZO] 2026 che prevedono il rispetto di quanto indicato dall'Art. 47 ivi compreso il comma 9. ma non si riesce a capire la modalità secondo cui fare le comunicazioni richieste.
Si ringrazia per il supporto che potrete fornirci.","Si invita a consultare le &quot;Linee guida per i contratti pubblici finanziati con le risorse del PNRR e del [FAKE_INDIRIZZO], volte a favorire le pari opportunità di genere e generazionali e l’inclusione lavorativa delle persone con disabilità&quot; che disciplinano dettagliatamente le tematiche indicate (consultabili al seguente link https://www.italiadomani.gov.it/it/strumenti/documenti/archivio-documenti/linee-guida-volte-a-favorire-le-pari-opportunita-di-genere-e-gen.html).
Per ulteriori approfondimenti, si rimanda all&#39;Ente/[FAKE_INDIRIZZO].",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZydQAF/view
[Case],5007Q00000N5ZzIQAV,01125982,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,caricamento file candidatura,"Buongiorno, non riusciamo a caricare il file della candidatura che scade oggi firmato digitalmente (P7M)",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5ZzIQAV/view
[Case],5007Q00000N5a6xQAB,01125985,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,Custerizzazione mancante,Buongiorno,"Gentile [FAKE_PERSON], grazie per averci contattato. 
Come da conversazione telefonica ti confermiamo che il numero di Posti Letto per la Fondazione IRCCS San Gerardo dei Tintori di Monza è stato corretto in Piattaforma. Ti ricordiamo che per poter acquisire il cluster corretto in candidatura è necessario ritirare la candidatura precedentemente effettuata ed inserire una candidatura ex novo.","[FAKE_INDIRIZZO],
dalla documentazione in nostro possesso (vedi allegati) il numero dei posti letto è superiore a 1.000.
Prego darci urgente riscontro che la clusterizzazione sia corretta rispetto ai posti letto che a noi risultano da documentazione allegata.

Grazie
Davide","Gentile [FAKE_PERSON], ti informiamo che è stata recepita l&#39;informazione trasmessa ed il numero di Posti Letto per la Fondazione IRCCS San Gerardo dei Tintori di Monza è stato corretto. Ti ricordiamo che per poter acquisire il cluster corretto in candidatura è necessario ritirare la candidatura precedentemente effettuata ed inserire una candidatura ex novo.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5a6xQAB/view
[Case],5007Q00000N5aFJQAZ,01126126,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,Richiesta modifica soggetto realizzatore del progetto,"[FAKE_INDIRIZZO], con la presente vi chiediamo la possibilità di modificare il soggetto erogatore in quanto, a seguito verifica, ci siamo resi conto di aver inserito dei dati non corretti.","[FAKE_INDIRIZZO], grazie per averci contattato. Ti invitiamo a contattare un Account Manager del territorio, che provvederà a fornire l&#39;assistenza necessaria, utilizzando il Form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5aFJQAZ/view
[Case],5007Q00000N5aMyQAJ,01126030,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,cloud qualificato vs infrastruttura adeguata della [FAKE_INDIRIZZO],"Se si inserisce come modalità cloud qualificato per un servizio e poi in fase di realizzazione si rende più applicabile la modalità infrastruttura adeguata della [FAKE_INDIRIZZO] ( e viceversa) , è poi possibile procedere comunque senza impatti sulla futura asseverazione oppure il fatto di aver inserito una data modalità nella candidatura resta vincolante?","Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che, alla luce dell’aggiornamento delle [FAKE_INDIRIZZO] guida per i Soggetti attuatori, l’asseverazione verrà considerata come superata positivamente anche se il servizio per cui era prevista la migrazione in modalità “A -Trasferimento”, è stato invece migrato in modalità “B - Aggiornamento”. In questo caso, non sarà necessario effettuare nessuna modifica sulla candidatura presentata. La valutazione positiva dell’effettiva migrazione in modalità “B - Aggiornamento” non comporterà una variazione del contributo riconosciuto all’ente in fase di candidatura. Non è invece possibile un cambio peggiorativi della migrazione (da [FAKE_INDIRIZZO] ad [FAKE_INDIRIZZO]).
Ulteriori chiarimenti sono disponibili nelle Linee Guida Avvisi LUMP SUM e, in particolare, nell&#39;Allegato 1, paragrafo 7 disponibile al seguente link https://innovazione.gov.it/notizie/articoli/pa-digitale-2026-migrazione-al-cloud-aggiornate-linee-guida-di-asseverazione/","Grazie per il riscontro, ma la mia domanda era riferita [FAKE_INDIRIZZO] alla Modalità di Migrazione (da A a B e viceversa) ,ma ALLA DESTINAZIONE. Ossia se inserisco come DESTINAZIONE la voce CLOUD QUALIFICATO e poi, nel corso della realizzazione si applica meglio la destinazione INFRASTRUTTURA DELLA [FAKE_INDIRIZZO], ci sono problemi? 
E viceversa, se scelgo inizialmente come DESTINAZIONE la voce INFRASTRUTTURA DELLA PA e poi si va verso un CLOUD QUALIFICATO ci sono problemi?
Grazie","Gentile [FAKE_PERSON], come da conversazione telefonica, avendo proceduto allo sbiancamento del Piano di Migrazione, è adesso possibile scegliere la destinazione più opportuna per i servizi da inserire in candidatura.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5aMyQAJ/view
[Case],5007Q00000N5aaQQAR,01126026,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.2 Abilitazione e facilitazione migrazione al Cloud,Integrazione documenti caricati,"Con riferimento all'avviso 1.2 sopra indicato, sono a richiedere l'INTEGRAZIONE dei documenti già inseriti in fase di contrattualizzazione con i documenti sotto allegati a seguito di variazione del [FAKE_INDIRIZZO] da smart cig a ordinario.","[FAKE_PERSON], grazie per averci contattato. Ti informiamo qualora si volesse inserire documentazione aggiuntiva di contrattualizzazione durante le fasi di &quot;Completamento attività&quot; oppure di “Asseverazione”, sarà necessario contattare il team territoriale tramite form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5aaQQAR/view
[Case],5007Q00000N5abOQAR,01126027,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione PagoPA e AppIO,"URGENTE - selezione ""ATTIVITA' DA AVVIARE""","[FAKE_INDIRIZZO]: STO INSERENDO LA [FAKE_PERSON] DI FINANZIAMENTO. Nella configurazione del pacchetto non mi mi permette di selezionare ""ATTIVITA DA AVVIARE"" ovvero non c'è la voce selezionabile nel menù a tendinna. Grazie.  [FAKE_PERSON]","Gentile [FAKE_PERSON], grazie per averci contattato.
La piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati PagoPA.
I servizi d&#39;incasso che risultano già attivati a partire dal 1 Aprile 2021 potranno essere selezionati solo come &quot;Attività avviata a decorrere dal 1 [FAKE_INDIRIZZO] 2021&quot;.
In caso di difformità rilevate rispetto a quanto indicato in Piattaforma, in merito allo stato di attivazione dei servizi PagoPA, ti invitiamo a contattare il tuo fornitore.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5abOQAR/view
[Case],5007Q00000N5akrQAB,01126124,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.3 Adozione PagoPA e AppIO,codici di contabilità pubblica in sede di richiesta di saldo,"spettabile ufficio, come da oggetto siamo in corso alla richiesta di erogazione del saldo al [FAKE_INDIRIZZO] avendo completato le procedure di acquisizione del servizi. il portale chiede dei codici di contabilità pubblica ma non riusciamo a capire a cosa si riferisca. é possibile avere maggiori informazioni in merito?","Gentile [FAKE_PERSON], grazie per averci contattato.
Come previsto dalla [FAKE_INDIRIZZO] MEF n. 46 del 21 dicembre 2022, in vigore dal 1° gennaio 2023, si riportano di seguito i codici da te richiesti, con relativa descrizione:
Cod. 036 “Consulenza Informatica”
Cod. 39 “Altre Consulenze”
Cod. 205 “Altri fondi da ripartire”
Cod. 277 “Manutenzione straordinaria di software”
Ti consigliamo di selezionare il codice più attinente alle attività svolte.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5akrQAB/view
[Case],5007Q00000N5antQAB,01126035,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Strategia di Migrazione,Nessuno,Rettifica Piano di Migrazione,"[FAKE_INDIRIZZO],","[FAKE_PERSON], grazie per averci contattato. Ti informiamo che per apportare delle modifiche ai servizi da migrare in candidatura è necessario modificare prima il piano di migrazione.
A tal fine ti invitiamo ad inviare una comunicazione a mezzo PEC al seguente indirizzo [FAKE_EMAIL] per richiedere lo sbiancamento del piano, la tipologia di modifica e le relative motivazioni. Riceverai, successivamente, un riscontro con le indicazioni per i successivi adempimenti.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5antQAB/view
[Case],5007Q00000N5apQQAR,01126037,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.5 Digitalizzazione degli avvisi pubblici,SERVIZI DA ATTIVARE PER RAGGIUNGIMENTO OBIETTIVO,"[FAKE_INDIRIZZO], avendo il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] indicato nella candidatura relativa all'Avviso 1.4.5. Piattaforma Notifiche Digitali , due servizi: n. 1 Notifiche violazioni al Codice della Strada e n. 3 Notifiche Riscossione Tributi, con riferimento a quest'ultimo servizio, si chiede se il perseguimento dell'obiettivo possa ritenersi attuato anche se il [FAKE_INDIRIZZO] provvederà all'integrazione con la Piattaforma Notifiche per la notifica di una parte della dei tributi (IMU, TARI E TASI), per i quali provvede direttamente alla notifica e risulta quindi quale mittente. Per quanto concerne invece  la notifica degli atti relativi al Canone Unico Patrimoniale, il [FAKE_INDIRIZZO] risulta aver in precedenza affidato in concessione il servizio ad una ditta esterna. [FAKE_PERSON] saluti.","[FAKE_PERSON],
grazie per averci contattato.
Per il servizio Notifiche Riscossione Tributi, ai fini del finanziamento, è rimessa a voi la scelta del tributo/tributi da integrare con la Piattaforma Notifiche. Nel caso di specie, oltre alle violazioni del codice della strada, anche solo questi tributi (IMU, TARI E TASI)",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5apQQAR/view
[Case],5007Q00000N5auMQAR,01126116,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.2 Abilitazione e facilitazione migrazione al Cloud,modifica stato migrazione,"modificare per tutti i servizi indicati, lo stato della migrazione da “attività da avviare” in “attività avviata”.","Gentile [FAKE_PERSON], grazie per averci contattato.  Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai, quindi, continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te selezionate.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5auMQAR/view
[Case],5007Q00000N5awRQAR,01126070,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Documentazione tecnica di avvio e chiusura interventi,1.4.1 Esperienza dei servizi pubblici,Validazione implementazione sito web,"Buongiorno, segnaliamo che abbiamo terminato con la risoluzione di tutti i bug che rendevano il sito non compliance con la documentazione tecnica rilasciata dall'AGID per il finanziamento relativo al rifacimento del sito web della scuola. Abbiamo rilanciato il validatore (versione 2.1.1) con esito positivo. Si chiede a questo punto conferma sull'effettiva compatibilità del sito web dell'istituto ai requisiti tecnici previsti per poi procedere con la richiesta di finanziamento finalizzando i passaggi ultimi del form step 4 e 5. Si segnala infine che il giorno 2 marzo si è proceduto ad inviare già una richiesta come questa odierna senza avere riscontro. Si rimane in attesa.","[FAKE_INDIRIZZO], grazie per averci contattato.
Ti informiamo che una volta completate e apportate le modifiche necessarie, potrai completare nuovamente il progetto per sottoporlo alle verifiche da parte degli asseveratori",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5awRQAR/view
[Case],5007Q00000N5az6QAB,01126075,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,Nessuno,Revoca utente incaricato,"[FAKE_INDIRIZZO], con la presente chiediamo, cortesemente, come procedere con la revoca/cancellazione di un utente incaricato del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO], in quanto, le informazioni presenti nelle faq, non corrispondono al menù a tendina indicato. In ogni caso comunico l'utente da rimuovere del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]: STRAZZABOSCO SABRINA. Ringraziando porgo cordiali saluti [FAKE_PERSON]","Gentile [FAKE_PERSON], grazie per averci contattato
Da verifiche ti confermiamo  risulta che l&#39;utenza di [FAKE_PERSON] ha correttamente aderito a [FAKE_INDIRIZZO] digitale per il [FAKE_INDIRIZZO] con il ruolo di [FAKE_PERSON], pertanto al fine di revocare l&#39;utenza è necessario che un nuovo utente effettui il subentro","[FAKE_INDIRIZZO], chiedevo per l'utenza di [FAKE_PERSON] del [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] (non di [FAKE_INDIRIZZO]).
[FAKE_INDIRIZZO], cortesemente, di conoscere come procedere al subentro di nuovo utente e, quindi, di conoscere gli steps per esecuire la successiva revoca.
Grazie mille e cordiali saluti
[FAKE_PERSON]","Gentile [FAKE_PERSON], grazie per averci contattato.
Ti informiamo che, per revocare l&#39;utente [FAKE_PERSON] ed abilitare un ulteriore utente in piattaforma al suo posto, è necessario che quest&#39;ultimo effettui una procedura di subentro, seguendo i passaggi indicati:
- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare
- La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente.
- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presenta nella PEC di conferma subentro, sarà rimandato alla home page, dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro.

In caso di errori nella procedura, ti preghiamo di aprire una nuova richiesta di assistenza allegando gli screenshot degli errori riscontrati",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5az6QAB/view
[Case],5007Q00000N5b2gQAB,01126153,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,[FAKE_INDIRIZZO],Alcuni servizi hanno dato in affidamento l'interfaccia con il nodo regionale per [FAKE_INDIRIZZO]. L'ente si chiede se può considerarli soggetti realizzatori. Grazie,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000N5b2gQAB/view
